Counter,Time,SFR,Bin 6,Bin 11,Bin 1,Bin 7,Bin 5,Bin 15,Bin7 MToF,Bin 12,Bin1 MToF,Bin5 MToF,Bin 2,Pressure,PM1,Temperature,Bin 14,Sampling Period,Bin3 MToF,Bin 3,Bin 13,Bin 8,PM10,Bin 4,Bin 10,PM2.5,Bin 9,Bin 0,Checksum
142,84.77091693878174,3.714062213897705,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,0.0,,0,0.5039359927177429,0.0,0,0,0,0.0,0,0,0.0,0,0,0
143,85.37366247177124,3.710777997970581,0,0,1,0,0,0,0.0,0,7.0,0.0,1,,0.734022855758667,,0,0.504746675491333,0.0,0,0,0,1.0778359174728394,0,0,1.0731065273284912,0,0,2
144,85.97561621665955,3.710777997970581,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,0.38836026191711426,,0,0.5039786696434021,0.0,0,0,0,0.3994534909725189,0,0,0.3994464576244354,0,2,2
145,86.57968592643738,3.710777997970581,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,0.0,,0,0.5050879716873169,0.0,0,0,0,0.0,0,0,0.0,0,0,0
146,87.18142676353455,3.710777997970581,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,0.0,,0,0.5039359927177429,0.0,0,0,0,0.0,0,0,0.0,0,0,0
147,87.78395557403564,3.710777997970581,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,0.3877037763595581,,0,0.5048320293426514,0.0,0,0,0,0.3987782597541809,0,0,0.3987712264060974,0,2,2
148,88.38626599311829,3.713653326034546,0,0,1,0,0,0,0.0,0,6.333333333333333,0.0,0,,0.33070605993270874,,0,0.5040000081062317,0.0,0,0,0,0.39029815793037415,0,0,0.3900958299636841,0,0,1
149,88.99000477790833,3.713653326034546,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,0.7745126485824585,,0,0.5050240159034729,0.0,0,0,0,0.7966360449790955,0,0,0.7966220378875732,0,4,4
150,89.59211325645447,3.713653326034546,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,0.9701077938079834,,0,0.5040000081062317,0.0,0,0,0,0.9978182911872864,0,0,0.9978007078170776,0,5,5
151,90.19447445869446,3.713653326034546,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,0.193783700466156,,0,0.5046186447143555,0.0,0,0,0,0.1993190050125122,0,0,0.19931548833847046,0,1,1
152,90.80005407333374,3.725271463394165,0,0,2,0,0,0,0.0,0,6.0,0.0,0,,0.8532353043556213,,0,0.5037226676940918,0.0,0,0,0,0.9776410460472107,0,0,0.9772339463233948,0,1,3
153,91.40005135536194,3.715656042098999,0,0,1,0,0,0,0.0,0,7.666666666666667,0.0,0,,0.9117384552955627,,0,0.5042986869812012,0.0,0,0,0,0.9878706336021423,0,0,0.9876579642295837,0,3,4
154,92.0107958316803,3.715656042098999,0,0,0,0,1,0,0.0,0,0.0,11.666666666666666,0,,1.4038585424423218,,0,0.5037013292312622,0.0,0,0,0,2.0674848556518555,0,0,1.9194191694259644,0,7,8
155,92.61145877838135,3.715656042098999,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,1.1605055332183838,,0,0.5053013563156128,0.0,0,0,0,1.1936545372009277,0,0,1.1936334371566772,0,6,6
156,93.21181535720825,3.718459129333496,0,0,1,0,0,0,0.0,0,6.333333333333333,0.0,0,,2.267986536026001,,0,0.5040000081062317,0.0,0,0,0,2.3828508853912354,0,0,2.3826138973236084,0,10,11
157,93.81420111656189,3.766697883605957,0,0,2,0,0,0,0.0,0,4.0,0.0,2,,2.9735476970672607,,0,0.5048746466636658,0.0,0,0,0,3.694430112838745,0,0,3.685086488723755,0,8,12
158,94.415198802948,3.7817845344543457,0,0,3,0,0,0,0.0,0,6.0,0.0,1,,4.419597148895264,,0,0.5039573311805725,0.0,0,0,0,4.961613178253174,0,0,4.956512451171875,0,16,20
159,95.01905918121338,3.759528875350952,0,0,3,0,0,0,0.0,0,7.333333333333333,0.0,1,,5.393380641937256,,0,0.5049600005149841,0.0,0,0,0,5.964842796325684,0,0,5.959705352783203,0,21,25
160,95.6274824142456,3.7532198429107666,0,0,7,0,0,0,0.0,0,6.666666666666667,0.0,1,,7.241442680358887,,0,0.5031893253326416,7.0,1,0,0,8.315484046936035,0,0,8.29656982421875,0,23,32
161,96.23950862884521,3.7506511211395264,0,0,3,0,0,0,0.0,0,6.666666666666667,0.0,0,,5.19901704788208,,0,0.5049386620521545,0.0,0,0,0,5.496200084686279,0,0,5.495523452758789,0,22,25
162,96.84057784080505,3.7798821926116943,0,0,2,0,0,0,0.0,0,5.0,0.0,0,,5.9869866371154785,,0,0.5040213465690613,0.0,0,0,0,6.256530284881592,0,0,6.256036281585693,0,28,30
163,97.44296669960022,3.8160533905029297,0,0,8,0,0,0,0.0,0,6.0,0.0,0,,7.407497406005859,,0,0.5046613216400146,7.666666666666667,1,0,0,8.252994537353516,0,0,8.23864459991455,0,25,34
164,98.04119992256165,3.82490873336792,0,0,2,0,0,0,0.0,0,6.0,0.0,0,,6.670835971832275,,0,0.5039573311805725,0.0,0,0,0,6.958765983581543,0,0,6.958263874053955,0,32,34
165,98.64230585098267,3.8291995525360107,0,0,4,0,0,0,0.0,0,6.333333333333333,0.0,1,,7.682892799377441,,0,0.5048533082008362,0.0,0,0,0,8.360795974731445,0,0,8.355517387390137,0,32,37
166,99.24330496788025,3.8038411140441895,0,0,5,0,0,0,0.0,0,7.0,0.0,0,,7.608639717102051,,0,0.5040213465690613,7.666666666666667,1,0,0,8.315861701965332,0,0,8.302020072937012,0,31,37
167,99.84332585334778,3.792720079421997,0,0,7,0,0,0,0.0,0,6.666666666666667,0.0,2,,10.263601303100586,,0,0.5046399831771851,0.0,0,0,0,11.433838844299316,0,0,11.423462867736816,0,38,47
168,100.44166350364685,3.80572247505188,0,0,9,0,0,0,0.0,0,6.333333333333333,0.0,3,,14.878227233886719,,0,0.5040000081062317,0.0,0,0,0,16.542583465576172,0,0,16.527347564697266,0,57,69
169,101.04413509368896,3.7943949699401855,0,0,7,0,0,0,0.0,0,6.666666666666667,0.0,3,,9.703908920288086,,0,0.5047253370285034,0.0,0,0,0,11.12436294555664,0,0,11.10958194732666,0,33,43
170,101.65518975257874,3.801929235458374,0,0,5,0,0,0,0.0,0,6.333333333333333,0.0,3,,10.275857925415039,,0,0.5032320022583008,0.0,0,0,0,11.951004981994629,1,0,11.898337364196777,0,39,48
171,102.25840091705322,3.808911085128784,0,0,5,0,0,0,0.0,0,6.333333333333333,0.0,2,,13.53142261505127,,0,0.5050879716873169,0.0,0,0,0,14.692930221557617,0,0,14.682928085327148,0,59,66
172,102.86073160171509,3.815378427505493,0,0,5,0,0,0,0.0,0,6.333333333333333,0.0,2,,9.593754768371582,,0,0.5028480291366577,0.0,0,0,0,10.644917488098145,0,0,10.634960174560547,0,38,45
173,103.45956635475159,3.8224589824676514,0,0,6,0,0,0,0.0,0,6.333333333333333,0.0,0,,9.403970718383789,,0,0.5038506388664246,7.666666666666667,1,0,0,10.208985328674316,0,0,10.19498348236084,0,39,46
174,104.05877614021301,3.7932329177856445,0,0,6,0,0,0,0.0,0,7.0,0.0,1,,10.440603256225586,,0,0.5039146542549133,7.666666666666667,1,0,0,11.546541213989258,0,0,11.527985572814941,0,42,50
175,104.66114783287048,3.7832729816436768,0,0,7,0,0,0,0.0,0,6.666666666666667,0.0,0,,13.997700691223145,,0,0.5045546889305115,8.333333333333334,1,0,0,14.98790168762207,0,0,14.973498344421387,0,61,69
176,105.26966691017151,3.7916200160980225,0,0,5,0,0,0,0.0,0,6.333333333333333,0.0,2,,14.952064514160156,,0,0.5040213465690613,0.0,0,0,0,16.159332275390625,0,0,16.149240493774414,0,66,73
177,105.88284730911255,3.8007678985595703,0,0,6,0,0,0,0.0,0,6.333333333333333,0.0,0,,11.915271759033203,,0,0.5041706562042236,8.333333333333334,1,0,0,12.79473876953125,0,0,12.780620574951172,0,52,59
178,106.49360704421997,3.8161134719848633,0,0,12,0,0,0,0.0,0,6.333333333333333,0.0,1,,12.95508098602295,,0,0.5034239888191223,0.0,0,0,0,14.177302360534668,0,0,14.170365333557129,0,46,59
179,107.09363222122192,3.6965200901031494,0,0,19,0,0,0,0.0,0,7.333333333333333,0.0,3,,18.432743072509766,,0,0.5043413043022156,0.0,0,0,0,20.737821578979492,0,0,20.720123291015625,0,56,78
180,107.70697021484375,3.73588228225708,0,0,7,0,0,0,0.0,0,6.0,0.0,3,,14.969715118408203,,0,0.5035520195960999,0.0,0,0,0,16.90225601196289,1,0,16.848217010498047,0,59,70
181,108.30592656135559,3.7649338245391846,0,0,14,0,0,0,0.0,0,6.333333333333333,0.0,3,,20.22025489807129,,0,0.5044693350791931,7.0,1,0,0,22.543970108032227,0,0,22.514657974243164,0,75,93
182,108.91764307022095,3.825883150100708,0,0,14,0,0,0,0.0,0,6.0,0.0,2,,20.55975914001465,,0,0.5033386945724487,0.0,0,0,0,22.35991859436035,0,0,22.348081588745117,0,81,97
183,109.51679730415344,3.807378053665161,0,0,10,0,0,0,0.0,0,6.666666666666667,0.0,3,,21.230405807495117,,0,0.5044693350791931,0.0,0,0,0,23.123380661010742,0,0,23.107860565185547,0,89,102
184,110.11647272109985,3.789050817489624,0,0,12,0,0,0,0.0,0,6.666666666666667,0.0,7,,20.16407585144043,,0,0.5039359927177429,0.0,0,0,0,23.202617645263672,0,0,23.168907165527344,0,71,90
185,110.7161955833435,3.721806049346924,0,0,10,0,1,0,0.0,0,7.333333333333333,8.333333333333334,3,,19.766620635986328,,0,0.5043413043022156,8.333333333333334,1,0,0,22.519760131835938,0,0,22.343286514282227,0,78,93
186,111.31531310081482,3.8120524883270264,0,0,20,0,0,0,0.0,0,6.0,0.0,6,,25.83036994934082,,0,0.5037013292312622,0.0,0,0,0,29.142047882080078,0,0,29.111299514770508,0,90,116
187,111.91903495788574,3.8236489295959473,0,0,10,0,0,0,0.0,0,6.333333333333333,0.0,3,,19.61569595336914,,0,0.5049386620521545,0.0,0,0,0,21.455883026123047,0,0,21.44046974182129,0,81,94
188,112.52104353904724,3.777728319168091,0,0,10,0,0,0,0.0,0,7.0,0.0,6,,21.20279884338379,,0,0.5040640234947205,8.333333333333334,1,0,0,24.15770721435547,0,0,24.11588478088379,0,81,98
189,113.12334561347961,3.8100085258483887,0,0,7,0,0,0,0.0,0,6.0,0.0,6,,22.489686965942383,,0,0.5046186447143555,9.666666666666666,1,0,0,25.312437057495117,0,0,25.271562576293945,0,94,108
190,113.72540163993835,3.820849895477295,0,0,9,0,0,0,0.0,0,6.333333333333333,0.0,7,,20.5398006439209,,0,0.5039573311805725,0.0,0,0,0,23.42224884033203,0,0,23.389381408691406,0,79,95
191,114.32916069030762,3.866346597671509,0,0,12,0,0,0,0.0,0,6.0,0.0,6,,24.92335319519043,,0,0.5047680139541626,0.0,0,0,0,27.782880783081055,0,0,27.7541446685791,0,101,119
192,114.93115901947021,3.8318915367126465,0,0,15,0,0,0,0.0,0,6.666666666666667,0.0,7,,26.16480255126953,,0,0.5039573311805725,0.0,0,0,0,29.492921829223633,0,0,29.458908081054688,0,99,121
193,115.53355121612549,3.8442978858947754,0,0,15,0,0,0,0.0,0,6.333333333333333,0.0,3,,24.29942512512207,,0,0.5046399831771851,0.0,0,0,0,26.509180068969727,0,0,26.492807388305664,0,98,116
194,116.13596272468567,3.854280948638916,0,0,15,0,0,0,0.0,0,6.333333333333333,0.0,3,,21.208417892456055,,0,0.5040426850318909,7.666666666666667,1,0,0,23.569637298583984,0,0,23.54076385498047,0,81,100
195,116.73977541923523,3.8614237308502197,0,0,13,0,0,0,0.0,0,6.333333333333333,0.0,3,,21.127426147460938,,0,0.5047893524169922,0.0,0,0,0,23.143104553222656,0,0,23.127241134643555,0,85,101
196,117.3418538570404,3.8213272094726562,0,0,19,0,0,0,0.0,0,6.666666666666667,0.0,3,,26.257875442504883,,0,0.5040640234947205,8.333333333333334,1,0,0,28.973299026489258,0,0,28.943326950073242,0,100,123
197,117.94559717178345,3.78381609916687,0,0,26,0,0,0,0.0,0,6.666666666666667,0.0,6,,29.61631202697754,,0,0.5048959851264954,0.0,0,0,0,33.34397506713867,0,0,33.311851501464844,0,99,131
198,118.5470802783966,3.816678047180176,0,0,26,0,0,0,0.0,0,6.333333333333333,0.0,2,,28.813743591308594,,0,0.5035093426704407,0.0,0,0,0,31.438262939453125,0,0,31.423954010009766,0,104,132
199,119.16092276573181,3.8888864517211914,0,0,21,0,0,0,0.0,0,6.0,0.0,4,,28.46565055847168,,0,0.5044266581535339,7.666666666666667,1,0,0,31.564708709716797,0,0,31.530536651611328,0,109,135
200,119.7591392993927,3.9541966915130615,0,0,11,0,0,0,0.0,0,5.666666666666667,0.0,5,,25.855649948120117,,0,0.5036799907684326,9.0,1,0,0,28.630966186523438,0,0,28.594945907592773,0,112,129
201,120.35923194885254,3.9862277507781982,0,0,16,0,0,0,0.0,0,6.0,0.0,4,,27.678531646728516,,0,0.5043839812278748,7.666666666666667,1,0,0,30.466066360473633,0,0,30.433643341064453,0,117,138
202,120.95765733718872,4.014368534088135,0,0,18,0,0,0,0.0,0,6.0,0.0,5,,28.149791717529297,,0,0.5036799907684326,7.666666666666667,1,0,0,31.2850399017334,0,0,31.24823760986328,0,115,139
203,121.55751705169678,4.081197261810303,0,0,16,0,0,0,0.0,0,5.666666666666667,0.0,2,,28.244213104248047,,0,0.5043200254440308,7.0,1,0,0,30.50530433654785,0,0,30.481834411621094,0,128,147
204,122.15584063529968,4.087458610534668,0,0,16,0,0,0,0.0,0,6.0,0.0,12,,28.795379638671875,,0,0.5036799907684326,0.0,0,0,0,33.324832916259766,0,0,33.27211380004883,0,111,139
205,122.7559609413147,4.09458065032959,0,0,26,0,0,0,0.0,0,6.0,0.0,5,,32.77506637573242,,0,0.5043200254440308,7.666666666666667,1,0,0,36.35748291015625,0,0,36.319923400878906,0,131,163
206,123.35425615310669,4.040825843811035,0,0,21,0,0,0,0.0,0,6.333333333333333,0.0,6,,30.1413516998291,,0,0.5036799907684326,7.0,1,0,0,33.70756149291992,0,0,33.666255950927734,0,120,148
207,123.96545124053955,4.0606608390808105,0,0,24,0,0,0,0.0,0,6.0,0.0,5,,33.97053909301758,,0,0.5044266581535339,9.333333333333334,2,0,0,37.746421813964844,0,0,37.69697189331055,0,139,170
208,124.56419062614441,4.009026050567627,0,0,26,0,0,0,0.0,0,6.333333333333333,0.0,3,,33.173282623291016,,0,0.5039573311805725,0.0,0,0,0,36.08720779418945,0,0,36.069305419921875,0,134,163
209,125.16638922691345,3.9270291328430176,0,0,20,0,0,0,0.0,0,6.666666666666667,0.0,2,,30.478086471557617,,0,0.5044266581535339,0.0,0,0,0,32.812049865722656,0,0,32.79924011230469,0,128,150
210,125.7654333114624,3.9731523990631104,0,0,21,0,0,0,0.0,0,6.0,0.0,6,,30.53601837158203,,0,0.5037013292312622,0.0,0,0,0,33.92464828491211,0,0,33.89485549926758,0,120,147
211,126.3671088218689,4.010445594787598,1,0,23,0,0,0,0.0,0,6.0,0.0,9,,34.4721565246582,,0,0.5044266581535339,0.0,0,0,0,40.39445495605469,0,0,39.522178649902344,0,134,167
212,126.96619606018066,4.037843704223633,0,0,23,0,0,0,0.0,0,6.0,0.0,7,,35.00772476196289,,0,0.5037013292312622,8.666666666666666,2,0,0,39.289329528808594,0,0,39.23137283325195,0,141,173
213,127.56827068328857,3.994673490524292,0,0,25,0,0,0,0.0,0,6.333333333333333,0.0,10,,35.37591552734375,,0,0.5047680139541626,0.0,0,0,0,40.083499908447266,0,0,40.036319732666016,0,133,168
214,128.1703600883484,4.026273250579834,0,0,23,0,0,0,0.0,0,6.0,0.0,9,,35.89411163330078,,0,0.5040213465690613,9.0,1,0,0,40.480262756347656,0,0,40.42585754394531,0,142,175
215,128.77401065826416,3.996474266052246,0,0,17,0,0,0,0.0,0,6.333333333333333,0.0,12,,37.44481658935547,,0,0.5046826601028442,9.0,1,0,0,42.89583206176758,1,0,42.79329299926758,0,153,184
216,129.37207221984863,3.8621649742126465,0,0,21,0,0,0,0.0,0,7.0,0.0,11,,38.57975387573242,,0,0.5037440061569214,0.0,0,0,0,43.58307647705078,0,0,43.53054428100586,0,148,180
217,129.97230863571167,3.820305585861206,0,0,20,0,0,0,0.0,0,6.666666666666667,0.0,3,,33.84904861450195,,0,0.5036159753799438,0.0,0,0,0,36.58811569213867,0,0,36.57048034667969,0,139,162
218,130.57123827934265,3.903789758682251,0,0,26,0,0,0,0.0,0,6.0,0.0,10,,39.570980072021484,,0,0.5033813118934631,0.0,0,0,0,44.54265213012695,0,0,44.49399185180664,0,149,185
219,131.17880296707153,3.9013566970825195,0,0,22,0,0,0,0.0,0,6.333333333333333,0.0,7,,39.38689041137695,,0,0.5042346715927124,7.333333333333333,2,0,0,43.85708999633789,0,0,43.797298431396484,0,160,191
220,131.7850649356842,3.831846237182617,0,0,30,0,1,0,0.0,0,6.666666666666667,9.666666666666666,8,,40.365501403808594,,0,0.5040000081062317,7.666666666666667,1,0,0,45.94015121459961,0,0,45.74252700805664,0,146,186
221,132.38632655143738,3.853489398956299,0,0,32,0,0,0,0.0,0,6.333333333333333,0.0,8,,44.13711166381836,,0,0.5035520195960999,9.0,1,0,0,49.29391098022461,0,0,49.23955535888672,0,164,205
222,132.98652124404907,3.8658671379089355,0,0,26,0,0,0,0.0,0,6.333333333333333,0.0,7,,41.00730895996094,,0,0.5037440061569214,8.333333333333334,1,0,0,45.8387336730957,1,0,45.752525329589844,0,160,195
223,133.58982467651367,3.8754427433013916,0,0,30,0,0,0,0.0,0,6.333333333333333,0.0,8,,40.55986404418945,,0,0.5046399831771851,7.666666666666667,1,0,0,45.48807907104492,0,0,45.4345817565918,0,150,189
224,134.18815565109253,3.925119638442993,0,0,17,0,0,0,0.0,0,6.0,0.0,2,,35.692344665527344,,0,0.5040426850318909,8.333333333333334,3,0,0,39.071651458740234,1,0,38.98524475097656,0,159,182
225,134.7904417514801,3.9147167205810547,0,0,31,0,0,0,0.0,0,6.333333333333333,0.0,9,,42.32305145263672,,0,0.5045973062515259,7.0,1,0,0,47.57024383544922,0,0,47.51276397705078,0,158,199
226,135.389422416687,3.9068210124969482,0,0,39,0,0,0,0.0,0,6.333333333333333,0.0,5,,42.09637451171875,,0,0.5038293600082397,9.333333333333334,2,0,0,46.933536529541016,0,0,46.87915802001953,0,150,196
227,135.99258685112,3.9028751850128174,0,0,29,0,0,0,0.0,0,6.333333333333333,0.0,9,,37.758155822753906,,0,0.5047039985656738,3.0,1,0,0,42.79105758666992,0,0,42.7338752746582,0,136,175
228,136.59478759765625,3.9002199172973633,0,0,29,0,0,0,0.0,0,6.333333333333333,0.0,2,,39.8270378112793,,0,0.5040213465690613,0.0,0,0,0,42.868995666503906,0,0,42.85424041748047,0,162,193
229,137.19726872444153,3.898390531539917,0,0,30,0,0,0,0.0,0,6.333333333333333,0.0,15,,44.302734375,,0,0.5046399831771851,8.333333333333334,1,0,0,51.13332748413086,0,0,51.049949645996094,0,157,203
230,137.79933977127075,4.010756015777588,0,0,22,0,0,0,0.0,0,5.666666666666667,0.0,8,,40.925235748291016,,0,0.5039786696434021,8.333333333333334,1,0,0,45.370025634765625,0,0,45.31968688964844,0,173,204
231,138.40187335014343,3.9704647064208984,0,0,31,0,0,0,0.0,0,6.333333333333333,0.0,7,,37.20194625854492,,0,0.5050026774406433,0.0,0,0,0,41.499053955078125,0,0,41.46314239501953,0,138,176
232,139.00395798683167,4.02296257019043,0,0,37,0,0,0,0.0,0,6.0,0.0,8,,42.212493896484375,,0,0.5040640234947205,0.0,0,0,0,47.146080017089844,0,0,47.1052131652832,0,156,201
233,139.60763216018677,4.057232856750488,0,0,39,0,0,0,0.0,0,6.0,0.0,8,,44.89023208618164,,0,0.5047039985656738,0.0,0,0,0,49.9557991027832,0,0,49.914913177490234,0,170,217
234,140.20980739593506,3.908571720123291,0,0,39,0,0,0,0.0,0,6.666666666666667,0.0,9,,50.04592514038086,,0,0.5040426850318909,6.666666666666667,2,0,0,56.1441764831543,0,0,56.072513580322266,0,185,235
235,140.80979084968567,3.830470561981201,0,0,34,0,0,0,0.0,0,6.666666666666667,0.0,9,,44.62068176269531,,0,0.5050453543663025,9.0,1,0,0,50.49586868286133,1,0,50.39875793457031,0,160,205
236,141.411771774292,3.854320526123047,0,0,36,0,0,0,0.0,0,6.333333333333333,0.0,6,,45.02798080444336,,0,0.5040426850318909,7.333333333333333,2,0,0,50.775352478027344,2,0,50.64109420776367,0,165,211
237,142.02809882164001,3.9451072216033936,0,0,35,0,0,0,0.0,0,6.0,0.0,14,,51.6060676574707,,0,0.5038293600082397,6.333333333333333,2,0,0,59.12653350830078,1,0,58.99809646606445,0,192,244
238,142.62672424316406,4.0108513832092285,0,0,41,0,0,0,0.0,0,6.0,0.0,8,,51.3169059753418,,0,0.5036799907684326,7.666666666666667,3,0,0,57.40835952758789,0,0,57.330162048339844,0,197,249
239,143.23015809059143,4.04445219039917,0,0,31,0,1,0,0.0,0,6.0,12.333333333333334,11,,56.42335510253906,,0,0.5048746466636658,7.666666666666667,2,0,0,63.243614196777344,0,0,63.03178024291992,0,240,285
240,143.8295977115631,3.99002742767334,0,0,33,0,0,0,0.0,0,6.333333333333333,0.0,13,,54.53434753417969,,0,0.5039359927177429,8.333333333333334,1,0,0,61.16891098022461,0,0,61.094993591308594,0,218,265
241,144.4300136566162,4.033798694610596,0,0,35,0,0,0,0.0,0,6.0,0.0,16,,49.00600051879883,,0,0.5039573311805725,0.0,0,0,0,56.358001708984375,1,0,56.2481575012207,0,181,233
242,145.02896118164062,3.9212393760681152,0,0,28,0,1,0,0.0,0,6.666666666666667,10.333333333333334,11,,50.49773025512695,,0,0.5034239888191223,9.0,1,0,0,56.94718551635742,0,0,56.741146087646484,0,203,244
243,145.62770342826843,3.9950437545776367,0,0,40,0,0,0,0.0,0,6.0,0.0,8,,45.33236312866211,,0,0.504256010055542,7.0,1,0,0,50.75272750854492,0,0,50.6988639831543,0,166,215
244,146.2259771823883,4.03703498840332,0,0,35,0,0,0,0.0,0,6.0,0.0,11,,47.91273880004883,,0,0.5035306811332703,7.0,1,0,0,53.89282989501953,0,0,53.827796936035156,0,185,232
245,146.82593035697937,3.9806413650512695,0,0,38,0,0,0,0.0,0,6.333333333333333,0.0,10,,49.131935119628906,,0,0.5042773485183716,0.0,0,0,0,54.85693359375,0,0,54.80691146850586,0,186,234
246,147.42440462112427,4.11254358291626,0,0,36,0,0,0,0.0,0,5.666666666666667,0.0,9,,48.11775207519531,,0,0.5036799907684326,0.0,0,0,0,53.652645111083984,1,0,53.573280334472656,0,194,240
247,148.0243399143219,4.112055778503418,1,0,31,0,0,0,0.0,0,6.0,0.0,7,,47.947261810302734,,0,0.5043413043022156,8.333333333333334,3,0,0,54.991851806640625,1,0,54.07683563232422,0,204,247
248,148.62262392044067,4.038627624511719,0,0,29,0,0,0,0.0,0,6.333333333333333,0.0,15,,48.191036224365234,,0,0.5035733580589294,7.666666666666667,5,0,0,55.82894515991211,0,0,55.700321197509766,0,186,235
249,149.2227816581726,3.8919589519500732,0,0,42,0,0,0,0.0,0,6.666666666666667,0.0,19,,57.9395751953125,,0,0.5042773485183716,0.0,0,0,0,66.54845428466797,0,0,66.45758056640625,0,202,263
250,149.8210804462433,3.8930001258850098,0,0,36,0,0,0,0.0,0,6.333333333333333,0.0,13,,54.87618637084961,,0,0.5038719773292542,0.0,0,0,0,61.55168151855469,0,0,61.48782730102539,0,208,257
251,150.42519760131836,3.969167709350586,0,0,34,0,0,0,0.0,0,6.0,0.0,4,,52.86015701293945,,0,0.5046613216400146,8.0,2,0,0,57.45248031616211,0,0,57.40398025512695,0,224,264
252,151.0233132839203,3.847696542739868,0,0,46,0,0,0,0.0,0,6.666666666666667,0.0,11,,54.87914276123047,,0,0.5038080215454102,7.666666666666667,1,0,0,61.81507110595703,0,0,61.74470520019531,0,191,249
253,151.62328100204468,3.9618120193481445,0,0,49,0,0,0,0.0,0,6.0,0.0,16,,56.30965805053711,,0,0.5049386620521545,0.0,0,0,0,64.62349700927734,1,0,64.50918579101562,0,193,259
254,152.22433710098267,3.9327845573425293,0,0,45,0,0,0,0.0,0,6.333333333333333,0.0,13,,64.58133697509766,,0,0.5037866830825806,8.0,4,0,0,72.85832214355469,0,0,72.7439193725586,0,246,308
255,152.8268117904663,4.0100932121276855,0,0,48,0,0,0,0.0,0,6.0,0.0,11,,56.573490142822266,,0,0.5047039985656738,8.0,4,0,0,64.12059020996094,0,0,64.01654052734375,0,208,271
256,153.43048977851868,3.8965065479278564,0,0,32,0,0,0,0.0,0,6.666666666666667,0.0,21,,56.638511657714844,,0,0.5028053522109985,7.333333333333333,3,0,0,66.31192779541016,1,0,66.13938903808594,0,205,262
257,154.03052258491516,3.986821174621582,0,0,46,0,1,0,0.0,0,6.0,9.666666666666666,18,,58.94492721557617,,0,0.5039573311805725,8.333333333333334,1,0,0,68.4880142211914,1,0,68.2162094116211,0,209,276
258,154.62983107566833,3.9402410984039307,0,0,62,0,1,0,0.0,0,6.333333333333333,9.666666666666666,10,,59.73905563354492,,0,0.5040640234947205,0.0,0,0,0,67.53490447998047,0,0,67.34021759033203,0,200,273
259,155.23350501060486,3.9211153984069824,0,0,43,0,0,0,0.0,0,6.333333333333333,0.0,14,,55.35736083984375,,0,0.5047893524169922,8.0,2,0,0,63.06560134887695,0,0,62.9720458984375,0,198,257
260,155.83568787574768,3.824420928955078,0,0,44,0,0,0,0.0,0,6.666666666666667,0.0,18,,60.30160140991211,,0,0.5040640234947205,8.333333333333334,1,0,0,69.17990112304688,0,0,69.07869720458984,0,207,270
261,156.43804907798767,3.852240562438965,0,0,40,0,0,0,0.0,0,6.333333333333333,0.0,12,,56.91417694091797,,0,0.5046613216400146,9.0,7,0,0,65.3162841796875,0,0,65.16744995117188,0,207,266
262,157.03610920906067,3.868608236312866,0,0,38,0,0,0,0.0,0,6.333333333333333,0.0,16,,55.090213775634766,,0,0.5037866830825806,7.666666666666667,4,0,0,63.65201187133789,0,0,63.524200439453125,0,195,253
263,157.63576817512512,3.8805694580078125,0,0,51,0,0,0,0.0,0,6.333333333333333,0.0,12,,62.133914947509766,,0,0.5044053196907043,0.0,0,0,0,69.4859390258789,0,0,69.42333221435547,0,223,286
264,158.2369658946991,3.965390682220459,0,0,37,0,0,0,0.0,0,6.0,0.0,13,,54.5439338684082,,0,0.5038080215454102,8.0,3,0,0,61.8699836730957,0,0,61.77040481567383,0,208,261
265,158.83916687965393,3.9336752891540527,0,0,48,0,0,0,0.0,0,6.333333333333333,0.0,15,,59.38221740722656,,0,0.5042133331298828,9.0,2,0,0,67.68700408935547,0,0,67.58836364746094,0,210,275
266,159.43934535980225,3.8339719772338867,0,0,42,0,0,0,0.0,0,6.666666666666667,0.0,14,,54.22285079956055,,0,0.5031253099441528,9.666666666666666,2,0,0,62.010013580322266,0,0,61.914249420166016,0,186,244
267,160.0386562347412,3.7712323665618896,0,0,51,0,0,0,0.0,0,6.666666666666667,0.0,17,,68.61837768554688,,0,0.504149317741394,5.666666666666667,3,0,0,78.40514373779297,0,0,78.27979278564453,0,235,306
268,160.63699197769165,3.740370988845825,0,0,45,0,0,0,0.0,0,6.666666666666667,0.0,8,,56.876373291015625,,0,0.5034666657447815,8.333333333333334,4,0,0,63.912132263183594,0,0,63.814453125,0,199,256
269,161.23560070991516,3.795797824859619,0,0,35,0,0,0,0.0,0,6.333333333333333,0.0,10,,57.732154846191406,,0,0.5040000081062317,8.0,2,0,0,64.5952377319336,1,0,64.47941589355469,0,222,270
