time,counter,Bin 10,Bin 13,Bin5 MToF,Bin 9,Bin 12,Bin 15,Bin 14,Pressure,Bin 8,Bin 7,SFR,PM2.5,PM10,Bin 2,Bin 3,Checksum,Bin7 MToF,Bin 5,Bin 4,Bin 11,Sampling Period,Bin1 MToF,Bin 1,Bin 6,PM1,Temperature,Bin 0,Bin3 MToF
141.76879906654358,236,0,0,7.666666666666667,0,0,0,0,,0,8,5.105996131896973,278.5392761230469,386.7318420410156,69,27,1038,8.333333333333334,21,13,0,0.5149653553962708,4.666666666666667,236,133,154.3157196044922,,531,5.666666666666667
142.36753034591675,237,0,0,7.666666666666667,0,0,0,0,,0,4,5.018179893493652,275.9012451171875,354.010498046875,106,27,1010,6.666666666666667,19,15,0,0.5035946369171143,5.0,212,97,165.12489318847656,,530,5.333333333333333
142.97014355659485,238,0,0,6.333333333333333,0,0,0,0,,0,5,4.975395202636719,280.552001953125,382.0696716308594,77,29,1009,9.666666666666666,20,14,0,0.506986677646637,5.0,204,128,155.6729736328125,,532,5.666666666666667
143.57029795646667,239,0,0,7.666666666666667,0,0,0,0,,0,3,4.954274654388428,275.2048645019531,366.5920104980469,86,23,986,9.333333333333334,20,8,0,0.5054720044136047,5.0,199,120,156.55328369140625,,527,6.333333333333333
144.17948698997498,240,0,0,7.333333333333333,0,0,0,0,,0,3,4.943781852722168,282.5304870605469,377.42730712890625,78,26,1011,10.333333333333334,29,10,0,0.5077760219573975,5.0,216,124,158.4187774658203,,525,5.666666666666667
144.77870225906372,241,0,0,5.666666666666667,0,0,0,0,,0,5,5.109033107757568,282.6348876953125,391.9892883300781,77,35,1009,12.333333333333334,22,12,0,0.5044053196907043,4.666666666666667,204,143,150.1332244873047,,511,5.333333333333333
145.3799169063568,242,0,0,5.0,0,0,0,0,,0,2,5.019646167755127,289.92626953125,392.5340576171875,86,36,1022,9.666666666666666,18,10,0,0.5062400102615356,5.0,210,143,157.0904998779297,,517,5.666666666666667
145.9921350479126,243,0,0,7.666666666666667,0,0,0,0,,0,1,5.149245738983154,251.20912170410156,325.8864440917969,73,31,994,8.333333333333334,13,15,0,0.5090986490249634,4.666666666666667,181,109,148.3435516357422,,571,5.0
146.61160612106323,244,0,0,6.333333333333333,0,0,0,0,,0,4,5.03897762298584,283.3116149902344,382.5794677734375,97,28,1047,8.333333333333334,30,12,0,0.5243306756019592,5.0,197,134,154.70233154296875,,545,6.0
147.2098307609558,245,0,0,8.333333333333334,0,0,0,0,,0,4,4.985596179962158,293.00909423828125,391.66180419921875,86,34,1058,9.0,9,7,0,0.5037440061569214,5.0,230,129,169.1029815673828,,559,5.666666666666667
147.81343412399292,246,0,0,7.0,0,0,0,0,,0,5,5.131270408630371,268.288330078125,366.42962646484375,71,25,1006,11.666666666666666,21,8,0,0.5078826546669006,4.666666666666667,206,128,150.16690063476562,,542,5.333333333333333
148.4150469303131,247,0,0,8.0,0,0,0,0,,1,8,5.207347393035889,279.90716552734375,398.7754211425781,80,26,1027,9.333333333333334,21,13,0,0.5059413313865662,4.666666666666667,217,137,151.7040252685547,,524,6.0
149.01828455924988,248,0,0,6.666666666666667,0,0,0,0,,0,4,5.2462382316589355,284.76397705078125,380.0083312988281,91,30,1050,9.0,30,3,0,0.506816029548645,4.666666666666667,257,129,160.3134765625,,506,6.333333333333333
149.61907386779785,249,0,0,6.0,0,0,0,0,,0,3,5.265902519226074,290.776611328125,386.4467468261719,106,24,1061,7.0,37,16,0,0.5051733255386353,4.666666666666667,228,132,159.3692626953125,,515,5.333333333333333
150.22189211845398,250,0,0,7.666666666666667,0,0,0,0,,0,5,5.094195365905762,277.9322509765625,376.9811096191406,80,17,1001,13.666666666666666,21,12,0,0.5072640180587769,5.0,245,128,156.0142364501953,,493,5.666666666666667
150.83317375183105,251,0,0,7.0,0,0,0,0,,0,4,5.012474060058594,276.8525695800781,370.1117248535156,86,12,1012,9.666666666666666,20,15,0,0.5042986869812012,5.0,201,120,158.8192138671875,,554,5.666666666666667
151.4351053237915,252,0,0,8.666666666666666,0,0,0,0,,0,5,4.972589015960693,284.6283874511719,398.37054443359375,73,25,972,9.0,22,11,0,0.5035733580589294,5.0,212,145,149.67298889160156,,479,5.0
152.04417610168457,253,0,0,6.666666666666667,0,0,0,0,,1,4,4.952883243560791,292.7238464355469,407.61444091796875,92,24,1048,13.666666666666666,21,5,0,0.5145386457443237,5.0,199,141,160.72659301757812,,561,6.0
152.64729619026184,254,0,0,7.333333333333333,0,0,0,0,,0,5,4.943089008331299,283.71466064453125,397.5883483886719,59,17,991,7.666666666666667,16,8,0,0.5050879716873169,5.0,232,146,153.94644165039062,,508,6.0
153.25176453590393,255,0,0,8.0,0,0,0,0,,0,4,5.291308879852295,275.2979736328125,373.0989990234375,78,21,1040,8.333333333333334,17,11,0,0.5088426470756531,4.333333333333333,251,137,154.61865234375,,521,5.333333333333333
153.8567168712616,256,0,0,6.666666666666667,0,0,0,0,,0,7,5.288510322570801,265.41534423828125,360.00347900390625,82,19,1004,9.333333333333334,18,15,0,0.5035520195960999,4.666666666666667,232,118,151.7682342529297,,513,6.0
154.45918798446655,257,0,0,7.666666666666667,0,0,0,0,,0,3,5.104751110076904,260.8530578613281,346.1871643066406,71,19,976,10.666666666666666,25,11,0,0.5054293274879456,5.0,215,114,150.00428771972656,,518,6.333333333333333
155.06169438362122,258,0,0,8.0,0,0,0,0,,1,4,4.853047847747803,296.0726318359375,408.73486328125,85,25,1027,11.666666666666666,27,10,0,0.5053866505622864,5.333333333333333,205,130,163.67181396484375,,540,5.666666666666667
155.67329382896423,259,0,0,6.0,0,0,0,0,,0,3,5.060149669647217,276.28973388671875,370.94293212890625,78,21,1010,9.333333333333334,20,12,0,0.5062400102615356,4.666666666666667,217,128,155.7397918701172,,531,5.333333333333333
156.27230095863342,260,0,0,8.0,0,0,0,0,,0,3,4.995936393737793,283.21160888671875,384.6300964355469,70,22,1012,12.666666666666666,25,8,0,0.5038080215454102,5.0,220,135,156.69699096679688,,529,5.333333333333333
156.91259169578552,261,0,0,6.333333333333333,0,0,0,0,,0,7,5.136742115020752,283.34246826171875,392.869873046875,94,18,1016,11.0,19,15,0,0.5109973549842834,4.666666666666667,220,139,153.58404541015625,,504,5.333333333333333
157.51465225219727,262,0,0,8.0,0,0,0,0,,1,4,5.210163593292236,283.1395263671875,390.57318115234375,87,26,1037,8.333333333333334,18,14,0,0.5078186392784119,4.666666666666667,244,136,156.9724884033203,,507,5.333333333333333
158.11395978927612,263,0,0,8.333333333333334,0,0,0,0,,0,7,5.0679707527160645,270.9916076660156,369.2445373535156,84,18,999,10.0,16,10,0,0.5039786696434021,5.0,200,118,155.3439483642578,,546,6.0
158.73066449165344,264,0,0,6.333333333333333,0,0,0,0,,0,5,4.999745845794678,271.9223937988281,365.91455078125,74,19,1015,9.0,18,11,0,0.5105493068695068,5.0,213,119,157.27032470703125,,556,6.333333333333333
159.34190320968628,265,0,0,8.0,0,0,0,0,,0,6,4.966317653656006,261.0007019042969,352.4508056640625,88,17,944,9.0,23,10,0,0.5163519978523254,5.0,200,111,147.873046875,,489,5.333333333333333
159.96335792541504,266,0,0,7.0,0,0,0,0,,0,5,4.949770450592041,285.4555969238281,393.721435546875,84,22,1035,9.666666666666666,23,12,0,0.5259093046188354,5.0,210,143,154.43362426757812,,536,5.333333333333333
160.57031083106995,267,0,0,8.0,0,0,0,0,,0,1,5.112229347229004,275.0989990234375,370.1606750488281,80,17,978,9.0,25,11,0,0.505237340927124,4.666666666666667,226,137,150.03793334960938,,481,5.0
161.1732840538025,268,0,0,8.0,0,0,0,0,,0,7,5.197524547576904,267.3885803222656,381.4019470214844,58,26,969,8.0,21,10,0,0.5051093101501465,4.666666666666667,214,146,140.04510498046875,,487,5.333333333333333
161.77706456184387,269,0,0,7.666666666666667,0,0,0,0,,0,6,5.061984062194824,269.90045166015625,368.9268493652344,80,17,971,11.0,22,8,0,0.5037013292312622,5.0,211,122,151.31373596191406,,505,6.0
162.37734961509705,270,0,0,8.333333333333334,0,0,0,0,,0,3,5.171430587768555,276.42425537109375,374.9378662109375,70,27,1039,9.666666666666666,18,11,0,0.5045120120048523,4.666666666666667,213,137,154.2261962890625,,560,5.0
162.97973132133484,271,0,0,7.0,0,0,0,0,,0,3,5.22794771194458,270.995361328125,368.8980712890625,77,26,999,8.0,16,10,0,0.5042986869812012,4.666666666666667,220,138,149.05726623535156,,509,5.333333333333333
163.5839810371399,272,0,0,8.666666666666666,0,0,0,0,,0,5,5.256672382354736,267.8460998535156,376.910888671875,77,16,974,9.0,13,11,0,0.5067520141601562,4.666666666666667,208,150,141.930908203125,,494,5.0
164.19714307785034,273,0,0,8.333333333333334,0,0,0,0,,0,8,5.271152973175049,267.125244140625,371.67498779296875,71,24,1026,9.666666666666666,21,11,0,0.5158399939537048,4.666666666666667,231,133,147.75205993652344,,527,5.666666666666667
164.79646396636963,274,0,0,7.666666666666667,0,0,0,0,,0,7,5.27842378616333,259.0253601074219,355.59197998046875,80,24,952,11.333333333333334,19,14,0,0.5046613216400146,4.666666666666667,229,121,143.4239959716797,,458,6.0
165.3955352306366,275,0,0,6.333333333333333,0,0,0,0,,0,5,5.282066345214844,266.0667419433594,367.2520446777344,77,20,987,9.0,28,13,0,0.5047039985656738,4.666666666666667,203,135,143.02975463867188,,506,5.333333333333333
165.99694681167603,276,0,0,7.333333333333333,0,0,0,0,,0,3,5.2838897705078125,247.7392578125,330.2452697753906,62,18,981,8.333333333333334,15,15,0,0.506816029548645,4.666666666666667,213,116,144.189208984375,,539,5.0
166.59643363952637,277,0,0,7.0,0,0,0,0,,0,3,5.102597713470459,262.9884948730469,354.61773681640625,72,23,952,8.0,16,8,0,0.5048320293426514,5.0,227,125,147.84410095214844,,478,5.666666666666667
167.19579529762268,278,0,0,6.0,0,0,0,0,,0,9,5.016538143157959,298.7244567871094,422.6319274902344,78,21,1031,10.333333333333334,19,10,0,0.5048106908798218,5.0,248,147,160.67340087890625,,499,5.333333333333333
167.79487991333008,279,0,0,7.333333333333333,0,0,0,0,,0,5,4.974587917327881,299.6394348144531,420.34552001953125,89,26,992,8.0,24,13,0,0.5037226676940918,5.0,217,155,153.722900390625,,463,6.666666666666667
168.4018304347992,280,0,0,7.0,0,0,0,0,,0,3,5.125433921813965,250.96832275390625,342.559814453125,65,14,918,7.333333333333333,24,12,0,0.5075200200080872,4.666666666666667,202,125,137.38246154785156,,473,5.666666666666667
169.02162289619446,281,0,0,8.666666666666666,0,0,0,0,,0,3,5.0275492668151855,268.6845397949219,369.0433044433594,64,17,959,5.666666666666667,22,11,0,0.5043626427650452,5.0,209,135,146.22271728515625,,498,5.333333333333333
169.63129377365112,282,0,0,8.0,0,0,0,0,,0,5,5.153400421142578,272.40362548828125,378.537841796875,78,24,955,9.0,28,9,0,0.5051306486129761,4.666666666666667,220,139,143.48451232910156,,452,5.666666666666667
170.23141956329346,283,0,0,4.666666666666667,0,0,0,0,,0,3,5.040966510772705,265.8126220703125,361.3974609375,61,27,968,10.0,18,6,0,0.5046399831771851,5.0,216,129,148.43263244628906,,508,5.666666666666667
170.82926559448242,284,0,0,6.666666666666667,0,0,0,0,,0,4,5.160440444946289,261.5840148925781,360.2105712890625,65,20,948,9.333333333333334,22,15,0,0.5038933157920837,4.666666666666667,215,132,141.5379638671875,,475,5.0
171.44087743759155,285,0,0,6.666666666666667,0,0,0,0,,0,2,5.222325801849365,261.6208801269531,343.553466796875,83,33,973,8.0,14,11,0,0.504746675491333,4.666666666666667,234,117,150.2840576171875,,479,7.666666666666667
172.04143595695496,286,0,0,6.333333333333333,0,0,0,0,,0,5,5.253829479217529,265.6449279785156,369.3477478027344,69,28,973,9.0,24,8,0,0.5049600005149841,4.666666666666667,216,139,141.8467254638672,,484,5.0
172.66288232803345,287,0,0,7.0,0,0,0,0,,0,2,5.269723415374756,253.13404846191406,340.7283020019531,73,21,986,10.666666666666666,28,8,0,0.5258880257606506,4.666666666666667,221,131,139.77532958984375,,502,6.666666666666667
173.26407599449158,288,0,0,7.666666666666667,0,0,0,0,,0,4,5.095983028411865,258.3503723144531,356.32281494140625,71,18,935,9.333333333333334,23,11,0,0.5069013237953186,5.0,188,130,139.4866180419922,,490,6.0
173.8928759098053,289,0,0,7.0,0,0,0,0,,0,3,5.189115047454834,274.31365966796875,363.4658508300781,85,28,1047,9.333333333333334,22,16,0,0.5264853239059448,4.666666666666667,264,128,155.4893341064453,,501,6.0
174.51078176498413,290,0,0,6.666666666666667,0,0,0,0,,0,5,5.236969470977783,252.1786346435547,344.39959716796875,78,17,981,9.666666666666666,33,10,0,0.5190826654434204,4.666666666666667,178,123,138.5836944580078,,537,5.666666666666667
175.11220788955688,291,0,0,9.0,0,0,0,0,,0,6,5.261229038238525,259.707275390625,368.4251708984375,77,21,930,9.333333333333334,13,12,0,0.5051946640014648,4.666666666666667,197,145,135.33065795898438,,459,5.0
175.71558451652527,292,0,0,6.0,0,0,0,0,,0,8,5.273443222045898,264.9416198730469,367.80194091796875,75,27,997,7.666666666666667,18,7,0,0.5067306756973267,4.666666666666667,223,128,147.3458251953125,,511,5.666666666666667
176.31383299827576,293,0,0,6.666666666666667,0,0,0,0,,0,4,5.279572010040283,254.77685546875,351.53533935546875,68,32,952,8.666666666666666,20,6,0,0.5035520195960999,4.666666666666667,193,133,137.5895233154297,,496,6.0
176.91312384605408,294,0,0,6.333333333333333,0,0,0,0,,0,3,5.2826409339904785,253.23204040527344,346.3458557128906,65,21,942,10.666666666666666,29,13,0,0.504746675491333,4.666666666666667,207,130,136.21788024902344,,474,5.0
177.5168285369873,295,0,0,6.0,0,0,0,0,,1,2,5.284177303314209,261.5884704589844,364.4675598144531,72,14,977,8.333333333333334,25,10,0,0.5068586468696594,4.666666666666667,212,138,141.8848876953125,,503,5.333333333333333
178.11685037612915,296,0,0,7.0,0,0,0,0,,0,5,5.284945487976074,255.1033172607422,354.6551208496094,54,21,979,10.666666666666666,16,7,0,0.505237340927124,4.666666666666667,216,135,141.2882843017578,,525,5.666666666666667
178.7206597328186,297,0,0,7.0,0,0,0,0,,0,4,5.285329818725586,233.2566680908203,321.13018798828125,49,22,913,10.0,21,10,0,0.5072213411331177,4.666666666666667,184,120,129.1429901123047,,503,4.666666666666667
179.32172346115112,298,0,0,7.0,0,0,0,0,,0,4,5.2855224609375,240.6428680419922,330.64495849609375,59,20,916,8.0,20,11,0,0.5054506659507751,4.666666666666667,197,123,132.4600372314453,,482,6.0
179.9241852760315,299,0,0,5.333333333333333,0,0,0,0,,0,3,5.285618305206299,248.21383666992188,330.3669128417969,67,25,972,8.333333333333334,19,11,0,0.5073279738426208,4.666666666666667,210,115,142.93719482421875,,522,5.666666666666667
180.52773880958557,300,0,0,7.333333333333333,0,0,0,0,,0,5,5.285666465759277,246.033447265625,332.4117736816406,74,18,939,8.0,27,5,0,0.5078826546669006,4.666666666666667,210,113,139.3355255126953,,487,5.666666666666667
181.13036584854126,301,0,0,7.0,0,0,0,0,,0,8,5.2856903076171875,252.76644897460938,363.2146911621094,66,15,920,9.333333333333334,18,7,0,0.5075626373291016,4.666666666666667,209,141,132.67433166503906,,456,5.0
181.73089003562927,302,0,0,8.333333333333334,0,0,0,0,,0,2,5.285702228546143,253.55734252929688,341.5748291015625,66,18,950,8.333333333333334,18,11,0,0.5051946640014648,4.666666666666667,235,128,141.7728271484375,,472,5.0
182.33298635482788,303,0,0,7.666666666666667,0,0,0,0,,0,6,5.285707950592041,251.4192657470703,350.19451904296875,56,15,960,10.333333333333334,17,13,0,0.5069013237953186,4.666666666666667,221,130,139.15121459960938,,502,5.0
182.93252420425415,304,0,0,8.0,0,0,0,0,,0,7,5.103445053100586,246.3163604736328,352.1297912597656,58,12,889,9.666666666666666,17,9,0,0.5048106908798218,5.0,180,131,131.18150329589844,,475,6.666666666666667
183.53784561157227,305,0,0,6.666666666666667,0,0,0,0,,0,4,5.192981243133545,252.9304962158203,348.01751708984375,68,32,925,9.666666666666666,22,6,0,0.5084800124168396,4.666666666666667,205,129,136.2632598876953,,459,6.0
184.14202046394348,306,0,0,7.666666666666667,0,0,0,0,,0,5,4.892561435699463,241.89573669433594,326.0893249511719,67,21,878,8.0,17,12,0,0.5085440278053284,5.333333333333333,176,101,138.7311553955078,,479,5.666666666666667
184.74619030952454,307,0,0,7.333333333333333,0,0,0,0,,0,3,5.081544876098633,247.53175354003906,342.03106689453125,66,17,902,8.333333333333334,15,12,0,0.5085866451263428,4.666666666666667,175,130,133.69412231445312,,484,5.0
185.3495581150055,308,0,0,7.666666666666667,0,0,0,0,,0,4,5.00634241104126,242.84962463378906,315.7737731933594,68,19,927,8.333333333333334,17,9,0,0.508949339389801,5.0,212,91,148.016357421875,,507,5.333333333333333
185.95353651046753,309,0,0,6.333333333333333,0,0,0,0,,0,3,4.969569683074951,259.66168212890625,346.2168884277344,87,26,938,8.666666666666666,14,8,0,0.5088426470756531,5.0,180,115,147.53213500976562,,505,6.0
186.557386636734,310,0,0,6.333333333333333,0,0,0,0,,0,4,4.951385021209717,234.22320556640625,318.57879638671875,52,21,872,9.666666666666666,16,10,0,0.5084373354911804,5.0,173,107,133.253173828125,,489,5.666666666666667
187.16063475608826,311,0,0,7.333333333333333,0,0,0,0,,0,5,4.942342758178711,260.9466857910156,362.1801452636719,69,20,916,8.666666666666666,12,5,0,0.5088426470756531,5.0,204,129,143.49180603027344,,472,5.0
187.7646746635437,312,0,0,6.333333333333333,0,0,0,0,,1,2,4.937833786010742,251.60397338867188,348.7086486816406,63,23,921,9.333333333333334,20,8,0,0.5087146759033203,5.0,165,120,139.61569213867188,,519,7.0
188.36876511573792,313,0,0,5.333333333333333,0,0,0,0,,0,1,5.105855464935303,248.5692901611328,332.3293762207031,72,12,914,11.666666666666666,16,8,0,0.5084373354911804,4.666666666666667,204,122,140.3146209716797,,479,5.333333333333333
188.97155261039734,314,0,0,7.666666666666667,1,0,0,0,,0,1,4.853546619415283,263.66986083984375,374.424560546875,58,24,961,8.333333333333334,17,16,0,0.5082666873931885,5.333333333333333,186,121,148.99227905273438,,537,6.0
189.57490372657776,315,0,0,7.0,0,0,0,0,,0,3,4.893115043640137,264.21771240234375,358.6282653808594,68,20,944,7.333333333333333,18,11,0,0.5087146759033203,5.0,190,124,147.18409729003906,,510,5.666666666666667
190.18480849266052,316,0,0,9.0,0,0,0,0,,0,2,5.081843376159668,245.19944763183594,330.9305114746094,68,25,903,8.666666666666666,16,6,0,0.5069226622581482,4.666666666666667,181,120,136.6012420654297,,485,6.0
190.78535199165344,317,0,0,9.333333333333334,0,0,0,0,,0,5,5.181774139404297,258.8455505371094,367.224853515625,66,18,917,8.666666666666666,20,10,0,0.5056213140487671,4.666666666666667,201,145,133.94390869140625,,452,5.666666666666667
191.38418221473694,318,0,0,7.666666666666667,0,0,0,0,,0,2,5.2332282066345215,244.023193359375,339.78271484375,64,22,868,10.666666666666666,27,10,0,0.5041066408157349,4.666666666666667,184,137,124.79946899414062,,422,5.333333333333333
191.9840109348297,319,0,0,9.333333333333334,0,0,0,0,,0,0,5.259340286254883,242.31298828125,320.1741943359375,65,25,923,0.0,24,11,0,0.5049600005149841,4.666666666666667,197,118,135.58450317382812,,483,5.333333333333333
192.5859878063202,320,0,0,7.666666666666667,0,0,0,0,,0,3,5.4672651290893555,232.36392211914062,321.2992858886719,69,15,883,8.0,20,12,0,0.5050879716873169,4.333333333333333,186,130,123.65968322753906,,448,5.666666666666667
193.20146799087524,321,0,0,8.333333333333334,0,0,0,0,,1,8,5.186594009399414,252.47869873046875,364.55108642578125,77,21,953,12.333333333333334,14,8,0,0.520085334777832,5.0,182,132,136.4385223388672,,510,6.0
193.80178022384644,322,0,0,6.666666666666667,0,0,0,0,,0,1,5.235685348510742,233.14942932128906,314.2220764160156,56,12,896,9.666666666666666,24,6,0,0.5049386620521545,4.666666666666667,181,119,130.41212463378906,,497,7.333333333333333
194.40276336669922,323,0,0,6.666666666666667,0,0,0,0,,0,6,5.260580539703369,256.2665100097656,356.32366943359375,79,24,933,8.0,21,10,0,0.5052586793899536,4.666666666666667,200,130,137.36383056640625,,463,5.0
195.02114748954773,324,0,0,7.0,0,0,0,0,,0,3,5.273117542266846,239.45550537109375,326.6139221191406,79,24,913,10.0,20,6,0,0.5231146812438965,4.666666666666667,190,127,129.97247314453125,,464,6.0
195.6207377910614,325,0,0,6.0,0,0,0,0,,1,4,5.2794084548950195,247.60328674316406,353.6758728027344,66,19,903,9.666666666666666,21,10,0,0.5048959851264954,4.666666666666667,196,135,130.3428955078125,,451,5.333333333333333
196.22247076034546,326,0,0,8.0,0,0,0,0,,0,4,5.282559394836426,245.32118225097656,335.8003845214844,63,22,916,10.333333333333334,17,9,0,0.5047253370285034,4.666666666666667,220,124,135.78536987304688,,457,5.666666666666667
196.82204961776733,327,0,0,6.666666666666667,0,0,0,0,,0,5,5.101977348327637,256.4461364746094,355.5216979980469,77,24,922,9.666666666666666,20,6,0,0.5051733255386353,5.0,176,128,138.27450561523438,,486,6.0
197.4290692806244,328,0,0,5.666666666666667,0,0,0,0,,0,5,5.016238212585449,251.47853088378906,357.7666320800781,61,27,881,9.333333333333334,13,10,0,0.5040640234947205,5.0,164,137,130.45013427734375,,464,6.333333333333333
198.027578830719,329,0,0,6.333333333333333,0,0,0,0,,0,3,4.974440097808838,254.00247192382812,343.94927978515625,68,10,899,9.333333333333334,21,8,0,0.5035520195960999,5.0,204,118,142.40478515625,,467,6.333333333333333
198.6486954689026,330,0,0,6.666666666666667,0,0,0,0,,0,1,5.1253557205200195,253.34140014648438,347.6051025390625,64,16,939,12.333333333333334,15,6,0,0.5152639746665955,4.666666666666667,200,141,137.51657104492188,,496,5.666666666666667
199.24925541877747,331,0,0,7.666666666666667,0,0,0,0,,0,4,5.0275115966796875,251.56028747558594,351.5985412597656,59,17,895,9.0,25,4,0,0.5030186772346497,5.0,177,130,134.21963500976562,,479,5.666666666666667
199.84756588935852,332,0,0,8.666666666666666,0,0,0,0,,0,6,5.153380870819092,240.423828125,337.5860595703125,67,20,877,9.666666666666666,19,15,0,0.5035093426704407,4.666666666666667,158,122,127.89619445800781,,470,5.333333333333333
200.44556999206543,333,0,0,7.333333333333333,0,0,0,0,,0,3,5.2187089920043945,240.4654998779297,332.6012878417969,65,16,889,8.0,20,10,0,0.5034453272819519,4.666666666666667,170,128,129.01962280273438,,477,6.333333333333333
201.0434627532959,334,0,0,8.0,0,0,0,0,,0,4,5.072010040283203,250.7288818359375,345.20849609375,72,17,902,8.666666666666666,17,11,0,0.5035946369171143,5.0,176,124,136.79823303222656,,481,5.0
201.6464123725891,335,0,0,7.666666666666667,0,0,0,0,,0,5,5.001710891723633,263.8736877441406,380.88067626953125,49,20,907,7.0,21,10,0,0.50845867395401,5.0,204,153,132.99998474121094,,445,5.0
202.24924564361572,336,0,0,8.333333333333334,0,0,0,0,,0,4,5.139791965484619,256.8951721191406,352.093505859375,74,22,919,7.333333333333333,21,10,0,0.5059199929237366,4.666666666666667,210,127,139.43106079101562,,451,5.333333333333333
202.84922218322754,337,0,0,9.0,0,0,0,0,,0,3,5.211732387542725,239.40232849121094,331.7843017578125,66,16,874,9.666666666666666,19,8,0,0.505407989025116,4.666666666666667,180,129,127.89716339111328,,453,5.0
203.44801783561707,338,0,0,7.333333333333333,0,0,0,0,,0,5,5.0687127113342285,254.55657958984375,363.4501037597656,69,17,879,10.0,18,7,0,0.5039146542549133,5.0,172,142,130.46942138671875,,449,6.0
204.04829788208008,339,0,0,7.333333333333333,0,0,0,0,,1,5,5.1749396324157715,235.7425537109375,344.9781188964844,50,12,862,9.666666666666666,14,10,0,0.5049600005149841,4.666666666666667,174,134,123.77818298339844,,462,6.333333333333333
204.65277528762817,340,0,0,8.666666666666666,0,0,0,0,,0,1,5.229740619659424,217.0894775390625,299.49774169921875,39,15,819,11.0,18,7,0,0.5051519870758057,4.666666666666667,181,122,117.42070007324219,,436,5.0
205.2549831867218,341,0,0,7.333333333333333,0,0,0,0,,0,3,5.07721471786499,230.37054443359375,307.86102294921875,61,21,868,9.666666666666666,14,9,0,0.5044266581535339,5.0,177,103,133.15237426757812,,480,5.666666666666667
205.85442900657654,342,0,0,7.0,0,0,0,0,,0,3,5.1793670654296875,216.2470245361328,296.590087890625,55,20,804,6.666666666666667,12,9,0,0.5036373138427734,4.666666666666667,167,110,119.32005310058594,,428,4.666666666666667
206.45335268974304,343,0,0,7.0,0,0,0,0,,0,1,5.0533576011657715,230.75877380371094,309.2904357910156,66,20,834,11.666666666666666,20,8,0,0.5045120120048523,5.0,167,111,127.4185791015625,,441,7.0
207.05298376083374,344,0,0,7.0,0,0,0,0,,0,3,4.8296990394592285,245.0353240966797,340.0788269042969,56,9,864,9.333333333333334,21,7,0,0.5049813389778137,5.333333333333333,151,122,133.1631317138672,,495,5.666666666666667
207.65401434898376,345,0,0,7.0,0,0,0,0,,0,5,4.725133895874023,251.78106689453125,353.5598449707031,67,18,844,8.333333333333334,7,5,0,0.5053866505622864,5.333333333333333,161,123,136.7416229248047,,458,5.666666666666667
208.2537693977356,346,0,0,7.666666666666667,0,0,0,0,,0,6,4.9897284507751465,242.4623565673828,336.95556640625,51,19,892,8.333333333333334,18,12,0,0.5048533082008362,4.666666666666667,179,114,135.012939453125,,493,6.333333333333333
208.85493779182434,347,0,0,6.666666666666667,0,0,0,0,,0,3,5.133458137512207,243.34365844726562,331.4906311035156,58,8,888,7.666666666666667,16,6,0,0.5053866505622864,4.666666666666667,229,121,137.3354949951172,,447,5.333333333333333
209.45772886276245,348,0,0,7.666666666666667,0,0,0,0,,0,3,5.2084736824035645,232.90696716308594,315.7821044921875,74,16,873,8.666666666666666,23,6,0,0.5077760219573975,4.666666666666667,166,114,128.68682861328125,,471,6.0
210.0564830303192,349,0,0,7.666666666666667,0,0,0,0,,0,7,5.246809959411621,243.19821166992188,351.5104064941406,66,25,867,9.0,23,9,0,0.5039573311805725,4.666666666666667,161,138,122.01409149169922,,438,4.666666666666667
210.65827417373657,350,0,0,5.666666666666667,0,0,0,0,,1,6,5.266190052032471,251.4545440673828,363.8464660644531,74,22,908,10.333333333333334,28,10,0,0.5064746737480164,4.666666666666667,175,136,128.84530639648438,,456,5.333333333333333
211.25902152061462,351,0,0,6.0,0,0,0,0,,0,4,5.275934219360352,234.10525512695312,328.94268798828125,64,13,862,10.333333333333334,13,4,0,0.5055786371231079,4.666666666666667,183,132,125.26712036132812,,449,5.333333333333333
211.86016726493835,352,0,0,6.333333333333333,0,0,0,0,,0,5,5.280819892883301,224.02296447753906,304.04180908203125,60,17,871,9.666666666666666,21,14,0,0.5062826871871948,4.666666666666667,181,103,126.96549224853516,,470,5.333333333333333
212.459890127182,353,0,0,7.666666666666667,0,0,0,0,,0,6,5.283266067504883,239.18386840820312,341.2658386230469,58,14,873,8.333333333333334,19,16,0,0.5045546889305115,4.666666666666667,187,134,124.13426971435547,,439,6.333333333333333
213.06727147102356,354,0,0,8.0,0,0,0,0,,0,5,5.102306842803955,232.3584747314453,325.618408203125,47,17,860,8.666666666666666,13,11,0,0.5077546834945679,5.0,189,121,127.15000915527344,,457,5.666666666666667
213.66769433021545,355,0,0,9.333333333333334,0,0,0,0,,0,5,5.192391872406006,242.4365692138672,347.517333984375,60,17,865,8.333333333333334,16,4,0,0.5051306486129761,4.666666666666667,179,141,125.0494384765625,,443,5.333333333333333
214.27051639556885,356,0,0,3.6666666666666665,0,0,0,0,,0,4,5.238637447357178,223.25787353515625,299.7350158691406,64,25,866,9.333333333333334,8,7,0,0.5077333450317383,4.666666666666667,187,103,129.8125457763672,,468,4.666666666666667
