Counter,Time,PM2.5,Bin 11,Bin5 MToF,PM1,Bin 8,Temperature,SFR,Bin1 MToF,Bin 3,Bin 14,PM10,Checksum,Bin 13,Bin 2,Bin 10,Pressure,Sampling Period,Bin 6,Bin 4,Bin 12,Bin7 MToF,Bin 9,Bin 7,Bin 1,Bin 15,Bin 5,Bin 0,Bin3 MToF
2380,1426.3076968193054,551.6048583984375,0,9.0,425.7275390625,0,,4.519733428955078,5.333333333333333,77,0,554.1309814453125,1920,0,319,0,,0.5051519870758057,0,9,0,0.0,0,0,632,0,1,882,7.333333333333333
2381,1426.90687417984,543.8619384765625,0,7.0,421.2093505859375,0,,4.571761131286621,5.333333333333333,83,0,546.5050048828125,1920,0,299,0,,0.5039359927177429,0,6,0,0.0,0,0,659,0,3,870,7.333333333333333
2382,1427.5069198608398,531.3287353515625,0,0.0,410.55596923828125,0,,4.598226070404053,5.333333333333333,88,0,533.8446655273438,1902,0,294,0,,0.5047253370285034,0,13,0,0.0,0,0,629,0,0,878,7.333333333333333
2383,1428.105026960373,560.914794921875,0,8.0,426.9128723144531,0,,4.472222805023193,5.666666666666667,86,0,564.0934448242188,1885,0,336,0,,0.5039359927177429,0,8,0,0.0,0,0,625,0,5,825,7.333333333333333
2384,1428.7051413059235,546.3076171875,0,0.0,421.5990295410156,0,,4.411776065826416,5.666666666666667,78,0,548.7803955078125,1852,0,301,0,,0.5047893524169922,0,11,0,0.0,0,0,628,0,0,834,7.333333333333333
2385,1429.304692029953,571.1098022460938,0,7.333333333333333,436.40087890625,0,,4.382160663604736,5.666666666666667,87,0,574.1569213867188,1909,0,331,0,,0.50408536195755,0,10,0,0.0,0,0,606,0,3,872,7.333333333333333
2386,1429.904658794403,575.01611328125,0,0.0,443.8531188964844,0,,4.367502212524414,5.666666666666667,86,0,577.6768188476562,1945,0,311,0,,0.5047253370285034,0,12,0,0.0,0,0,640,0,0,896,7.333333333333333
2387,1430.502732515335,584.5457763671875,0,10.333333333333334,445.4634094238281,0,,4.360209941864014,5.666666666666667,86,0,587.4318237304688,1911,0,343,0,,0.5038293600082397,0,11,0,0.0,0,0,640,0,1,830,7.0
2388,1431.1029114723206,572.2928466796875,0,9.0,438.6825256347656,0,,4.35657262802124,5.666666666666667,86,0,575.1056518554688,1912,0,326,0,,0.5047253370285034,0,11,0,0.0,0,0,610,0,1,878,7.666666666666667
2389,1431.7023108005524,556.4879760742188,0,8.0,424.2662353515625,0,,4.486774921417236,5.333333333333333,105,0,559.5933227539062,1900,0,312,0,,0.5040000081062317,0,10,0,0.0,0,0,639,0,3,831,7.333333333333333
2390,1432.3025991916656,566.3320922851562,0,7.666666666666667,435.80987548828125,0,,4.418844699859619,5.666666666666667,91,0,569.8846435546875,1931,0,313,0,,0.504917323589325,1,4,0,0.0,0,0,633,0,3,886,7.0
2391,1432.9017279148102,552.4331665039062,0,8.0,421.0696105957031,0,,4.519573211669922,5.333333333333333,82,0,555.4210205078125,1896,0,335,0,,0.5037226676940918,0,16,0,0.0,0,0,599,0,2,862,8.0
2392,1433.5018904209137,554.6578979492188,0,8.666666666666666,424.9127502441406,0,,4.434692859649658,5.666666666666667,83,0,557.7805786132812,1886,0,314,0,,0.5047253370285034,0,13,0,0.0,0,0,616,0,4,856,7.333333333333333
2393,1434.101241350174,559.2405395507812,0,5.0,435.67852783203125,0,,4.393436908721924,5.666666666666667,69,0,561.6841430664062,1921,0,300,0,,0.5038293600082397,0,9,0,0.0,0,0,626,0,1,916,7.0
2394,1434.7013881206512,579.2186279296875,0,4.333333333333333,443.58447265625,0,,4.3730950355529785,5.666666666666667,86,0,582.1119995117188,1939,0,332,0,,0.504746675491333,0,13,0,0.0,0,0,621,0,1,886,7.0
2395,1435.30077958107,576.1564331054688,0,7.0,440.4090881347656,0,,4.36299467086792,5.666666666666667,85,0,579.39892578125,1911,0,324,0,,0.5040000081062317,0,13,0,0.0,0,0,634,0,4,851,7.0
2396,1435.9008526802063,563.5112915039062,0,8.333333333333334,434.3703308105469,0,,4.357962131500244,5.666666666666667,97,0,566.3399658203125,1901,0,288,0,,0.5046613216400146,0,12,0,0.0,0,0,654,0,1,849,7.333333333333333
2397,1436.4990842342377,554.590576171875,0,8.666666666666666,428.1452941894531,0,,4.35545015335083,5.666666666666667,62,0,558.0547485351562,1843,0,307,0,,0.5040213465690613,1,10,0,0.0,0,0,631,0,3,829,7.0
2398,1437.099288702011,557.818115234375,0,7.0,426.9271240234375,0,,4.486179828643799,5.333333333333333,97,0,560.7578735351562,1923,0,317,0,,0.5050026774406433,0,11,0,0.0,0,0,625,0,2,871,7.666666666666667
2399,1437.6985335350037,543.8015747070312,0,9.666666666666666,417.5375061035156,0,,4.418556213378906,5.666666666666667,82,0,546.3433837890625,1826,0,310,0,,0.5039786696434021,0,7,0,0.0,0,0,615,0,1,811,7.333333333333333
2400,1438.2989084720612,570.72216796875,0,3.0,434.6401062011719,0,,4.38550329208374,5.666666666666667,98,0,573.5198974609375,1896,0,336,0,,0.5051306486129761,0,6,0,0.0,0,0,612,0,1,843,7.0
2401,1438.8979218006134,553.2658081054688,0,6.666666666666667,427.1327209472656,0,,4.369161605834961,5.666666666666667,75,0,555.9281616210938,1849,0,305,0,,0.5037226676940918,0,5,0,0.0,0,0,627,0,3,834,7.0
2402,1439.4992282390594,529.6066284179688,0,8.0,409.1103210449219,0,,4.493442535400391,5.333333333333333,84,0,532.9617919921875,1862,0,289,0,,0.5060266852378845,1,9,0,0.0,0,0,603,0,2,874,7.333333333333333
2403,1440.098979473114,528.0980834960938,0,2.3333333333333335,405.3730163574219,0,,4.558272361755371,5.333333333333333,79,0,530.6611328125,1839,0,312,0,,0.5043626427650452,0,11,0,0.0,0,0,604,0,1,832,7.0
2404,1440.6994135379791,568.4712524414062,0,9.666666666666666,432.8839111328125,0,,4.453241348266602,5.666666666666667,89,0,571.405029296875,1912,0,342,0,,0.505407989025116,0,10,0,0.0,0,0,625,0,2,844,7.0
2405,1441.298475265503,556.6680297851562,0,0.0,430.5931091308594,0,,4.402519702911377,5.666666666666667,82,0,559.1087036132812,1897,0,305,0,,0.504149317741394,0,8,0,0.0,0,0,623,0,0,879,7.333333333333333
2406,1441.8985517024994,553.9593505859375,0,8.333333333333334,425.9468994140625,0,,4.377590179443359,5.666666666666667,69,0,557.0994262695312,1843,0,327,0,,0.5049813389778137,1,4,0,0.0,0,0,603,0,1,838,7.333333333333333
2407,1442.4976968765259,539.5592041015625,0,8.0,414.3273620605469,0,,4.497895240783691,5.333333333333333,76,0,543.0098266601562,1844,0,310,0,,0.5041706562042236,1,8,0,0.0,0,0,629,0,3,817,7.0
2408,1443.098474740982,569.9015502929688,0,8.0,433.7531433105469,0,,4.424231052398682,5.666666666666667,74,0,572.8220825195312,1888,0,351,0,,0.5055146813392639,0,13,0,0.0,0,0,624,0,2,824,7.333333333333333
2409,1443.6974194049835,546.3311767578125,0,8.0,425.984130859375,0,,4.388296604156494,5.666666666666667,57,0,548.9723510742188,1885,0,296,0,,0.504256010055542,0,12,0,0.0,0,0,597,0,3,920,7.333333333333333
2410,1444.2981097698212,543.8943481445312,0,0.0,420.7587585449219,0,,4.370547771453857,5.666666666666667,81,0,546.1966552734375,1833,0,295,0,,0.5057920217514038,0,5,0,0.0,0,0,626,0,0,826,7.0
2411,1444.896832704544,555.3320922851562,0,14.333333333333334,423.0507507324219,0,,4.361726760864258,5.666666666666667,79,0,558.0365600585938,1826,0,337,0,,0.5041919946670532,0,9,0,0.0,0,0,576,0,1,824,7.0
2412,1445.4972941875458,536.1429443359375,0,0.0,413.9582214355469,0,,4.357329845428467,5.666666666666667,64,0,539.2099609375,1814,0,311,0,,0.5053439736366272,1,9,0,0.0,0,0,552,0,0,877,7.0
2413,1446.0963971614838,560.1339111328125,0,0.0,430.1385498046875,0,,4.3551344871521,5.666666666666667,80,0,562.5677490234375,1842,0,319,0,,0.5041919946670532,0,6,0,0.0,0,0,633,0,0,804,7.333333333333333
2414,1446.6968381404877,567.9723510742188,0,9.0,441.485595703125,0,,4.354037284851074,5.666666666666667,73,0,570.350830078125,1901,0,300,0,,0.5054506659507751,0,5,0,0.0,0,0,681,0,1,841,8.0
2415,1447.2959332466125,534.4559936523438,0,9.0,415.31256103515625,0,,4.4854302406311035,5.333333333333333,68,0,536.97216796875,1850,0,285,0,,0.5042133331298828,0,11,0,0.0,0,0,654,0,2,830,7.333333333333333
2416,1447.895828485489,521.132080078125,0,9.666666666666666,399.49072265625,0,,4.554145812988281,5.333333333333333,90,0,524.3051147460938,1834,0,291,0,,0.504746675491333,0,10,0,0.0,0,0,600,0,6,837,8.0
2417,1448.4951553344727,529.20263671875,0,9.333333333333334,406.28466796875,0,,4.4512715339660645,5.666666666666667,87,0,531.9873657226562,1806,0,289,0,,0.5038506388664246,0,12,0,0.0,0,0,611,0,2,805,7.333333333333333
2418,1449.0954174995422,550.01953125,0,8.333333333333334,422.67108154296875,0,,4.401557445526123,5.666666666666667,74,0,553.4402465820312,1861,0,313,0,,0.5049600005149841,1,13,0,0.0,0,0,601,0,1,858,7.0
2419,1449.6946215629578,525.8004760742188,0,6.666666666666667,407.5302734375,0,,4.510512828826904,5.333333333333333,71,0,528.3055419921875,1825,0,286,0,,0.5038080215454102,0,10,0,0.0,0,0,637,0,2,819,7.333333333333333
2420,1450.2951049804688,511.915771484375,0,7.666666666666667,395.81964111328125,0,,4.5670390129089355,5.333333333333333,57,0,515.0667114257812,1806,0,297,0,,0.5051306486129761,1,16,0,0.0,0,0,595,0,1,839,7.333333333333333
2421,1450.894142150879,538.9458618164062,0,0.0,414.9532470703125,0,,4.457420825958252,5.666666666666667,82,0,541.4747924804688,1848,0,302,0,,0.5037440061569214,0,12,0,0.0,0,0,607,0,0,845,7.333333333333333
2422,1451.493628025055,535.3500366210938,0,8.333333333333334,414.7959289550781,0,,4.404561519622803,5.666666666666667,77,0,538.9102783203125,1833,0,275,0,,0.5039359927177429,1,9,0,0.0,0,0,627,0,4,840,7.666666666666667
2423,1452.0921421051025,576.1605224609375,0,8.0,439.8761901855469,0,,4.378599166870117,5.666666666666667,76,0,579.4860229492188,1917,0,329,0,,0.5034453272819519,0,22,0,0.0,0,0,625,0,3,862,7.333333333333333
2424,1452.690550327301,566.5068359375,0,0.0,437.4091491699219,0,,4.365732192993164,5.666666666666667,76,0,568.973388671875,1892,0,314,0,,0.5039359927177429,0,9,0,0.0,0,0,640,0,0,853,7.0
2425,1453.289179801941,543.2421875,0,0.0,418.9193115234375,0,,4.35932731628418,5.666666666666667,77,0,546.514892578125,1834,0,297,0,,0.5035733580589294,1,12,0,0.0,0,0,586,0,0,861,7.0
2426,1453.8889617919922,551.042236328125,0,11.666666666666666,425.38641357421875,0,,4.3561320304870605,5.666666666666667,71,0,553.7640380859375,1860,0,302,0,,0.5040426850318909,0,16,0,0.0,0,0,598,0,1,872,7.666666666666667
2427,1454.4873685836792,540.0927124023438,0,7.666666666666667,416.35626220703125,0,,4.486541748046875,5.333333333333333,70,0,542.6588745117188,1843,0,310,0,,0.5034026503562927,0,9,0,0.0,0,0,629,0,2,823,7.666666666666667
2428,1455.0857858657837,546.7837524414062,0,0.0,427.1744079589844,0,,4.418732166290283,5.666666666666667,63,0,549.01953125,1884,0,290,0,,0.5039146542549133,0,10,0,0.0,0,0,639,0,0,882,6.666666666666667
2429,1455.684280872345,553.6301879882812,0,0.0,425.6249084472656,0,,4.385590076446533,5.666666666666667,73,0,556.1408081054688,1853,0,321,0,,0.5033599734306335,0,11,0,0.0,0,0,596,0,0,852,7.333333333333333
2430,1456.2839078903198,546.0609741210938,0,9.0,418.5235595703125,0,,4.369204998016357,5.666666666666667,79,0,548.8330078125,1833,0,316,0,,0.505237340927124,0,10,0,0.0,0,0,575,0,2,851,7.0
2431,1456.882818222046,541.248046875,0,6.333333333333333,416.2097473144531,0,,4.361058235168457,5.666666666666667,88,0,544.0956420898438,1824,0,288,0,,0.5039146542549133,0,12,0,0.0,0,0,601,0,2,833,6.666666666666667
2432,1457.482991218567,509.4162902832031,0,6.666666666666667,399.58758544921875,0,,4.489152431488037,5.333333333333333,65,0,511.96197509765625,1823,0,257,0,,0.5047680139541626,0,9,0,0.0,0,0,602,0,4,886,8.0
2433,1458.082377910614,561.0266723632812,0,8.333333333333334,430.1463317871094,0,,4.419997692108154,5.666666666666667,65,0,563.5831298828125,1854,0,336,0,,0.5039146542549133,0,10,0,0.0,0,0,640,0,1,802,7.666666666666667
2434,1458.682495355606,523.2293701171875,0,8.666666666666666,401.9602966308594,0,,4.520175933837891,5.333333333333333,92,0,525.8908081054688,1837,0,299,0,,0.5047893524169922,0,7,0,0.0,0,0,573,0,2,864,7.0
2435,1459.2818698883057,531.3434448242188,0,8.333333333333334,407.4447326660156,0,,4.434982776641846,5.666666666666667,83,0,534.2793579101562,1817,0,298,0,,0.5040426850318909,0,13,0,0.0,0,0,580,0,3,840,7.333333333333333
2436,1459.8819735050201,509.3892822265625,0,0.0,397.8608703613281,0,,4.39357852935791,5.666666666666667,79,0,511.60888671875,1761,0,247,0,,0.5048106908798218,0,9,0,0.0,0,0,618,0,0,808,7.0
2437,1460.4812548160553,542.8125,0,0.0,418.21356201171875,0,,4.506319999694824,5.333333333333333,85,0,545.3219604492188,1876,0,303,0,,0.5038506388664246,0,11,0,0.0,0,0,636,0,0,841,7.0
2438,1461.0814487934113,530.6452026367188,0,13.0,409.0244140625,0,,4.564888954162598,5.333333333333333,85,0,533.1287231445312,1857,0,299,0,,0.5047893524169922,0,8,0,0.0,0,0,640,0,1,824,7.0
2439,1461.6807835102081,538.3023071289062,0,10.666666666666666,414.4640808105469,0,,4.456396579742432,5.666666666666667,88,0,541.1045532226562,1848,0,293,0,,0.5038293600082397,0,8,0,0.0,0,0,619,0,3,837,7.333333333333333
2440,1462.2812111377716,526.904541015625,0,8.333333333333334,406.7691955566406,0,,4.539133548736572,5.333333333333333,71,0,529.4091186523438,1845,0,313,0,,0.5050453543663025,0,4,0,0.0,0,0,588,0,3,866,7.333333333333333
2441,1462.8803160190582,504.9659729003906,0,7.333333333333333,391.5639343261719,0,,4.581664562225342,5.333333333333333,77,0,507.64556884765625,1813,0,270,0,,0.5038933157920837,0,13,0,0.0,0,0,599,0,3,851,7.333333333333333
2442,1463.480928659439,531.0113525390625,0,0.0,405.5337829589844,0,,4.4643754959106445,5.666666666666667,78,0,533.5032958984375,1803,0,326,0,,0.5052800178527832,0,10,0,0.0,0,0,564,0,0,825,7.666666666666667
2443,1464.0799148082733,514.7819213867188,0,5.666666666666667,397.2605895996094,0,,4.543268203735352,5.333333333333333,77,0,517.8603515625,1800,0,291,0,,0.5041279792785645,1,7,0,0.0,0,0,602,0,1,821,7.0
2444,1464.680019378662,537.5457153320312,0,6.666666666666667,413.0144958496094,0,,4.583769798278809,5.333333333333333,81,0,540.25390625,1886,0,319,0,,0.5049600005149841,0,7,0,0.0,0,0,620,0,3,856,7.333333333333333
2445,1465.2794494628906,532.756591796875,0,7.666666666666667,409.6230163574219,0,,4.604292392730713,5.333333333333333,65,0,535.8734741210938,1842,0,319,0,,0.5041279792785645,1,10,0,0.0,0,0,656,0,1,790,7.333333333333333
2446,1465.8794202804565,509.82977294921875,0,7.333333333333333,394.4082336425781,0,,4.614623546600342,5.333333333333333,76,0,512.5732421875,1834,0,279,0,,0.504746675491333,0,15,0,0.0,0,0,614,0,3,847,7.0
2447,1466.4787259101868,560.8814086914062,0,6.0,425.48480224609375,0,,4.479964256286621,5.666666666666667,73,0,563.7877197265625,1866,0,358,0,,0.5038293600082397,0,13,0,0.0,0,0,606,0,2,814,7.333333333333333
2448,1467.0790746212006,532.965087890625,0,7.666666666666667,414.428955078125,0,,4.415539264678955,5.666666666666667,74,0,535.348876953125,1841,0,284,0,,0.5049600005149841,0,8,0,0.0,0,0,608,0,1,866,7.666666666666667
2449,1467.6783001422882,520.5808715820312,0,0.0,397.4088439941406,0,,4.517843246459961,5.333333333333333,77,0,523.8015747070312,1782,0,315,0,,0.5039146542549133,1,12,0,0.0,0,0,574,0,0,803,7.0
2450,1468.2786092758179,543.5183715820312,0,7.0,417.87286376953125,0,,4.433859348297119,5.666666666666667,94,0,546.2280883789062,1869,0,298,0,,0.5050026774406433,0,10,0,0.0,0,0,604,0,1,862,7.0
2451,1468.8777339458466,529.5729370117188,0,14.0,407.8850402832031,0,,4.5274128913879395,5.333333333333333,82,0,532.8942260742188,1845,0,297,0,,0.5040213465690613,1,8,0,0.0,0,0,615,0,2,840,7.0
2452,1469.478422164917,528.2097778320312,0,8.0,407.046630859375,0,,4.43846321105957,5.666666666666667,77,0,531.9857788085938,1828,0,285,0,,0.5054293274879456,1,12,0,0.0,0,0,593,0,5,855,7.0
2453,1470.077424287796,543.7689208984375,0,9.0,418.1770935058594,0,,4.395286560058594,5.666666666666667,74,0,547.0979614257812,1847,0,314,0,,0.5043413043022156,1,10,0,0.0,0,0,568,0,1,879,7.333333333333333
2454,1470.677853345871,538.4951782226562,0,7.333333333333333,410.145263671875,0,,4.374011039733887,5.666666666666667,92,0,542.9705810546875,1809,0,304,0,,0.5054720044136047,2,9,0,0.0,0,0,570,0,3,829,7.0
2455,1471.2769904136658,542.4263916015625,0,8.0,417.5638732910156,0,,4.363450527191162,5.666666666666667,73,0,544.9756469726562,1800,0,306,0,,0.5041706562042236,0,6,0,0.0,0,0,610,0,2,803,7.0
2456,1471.8769550323486,546.052001953125,0,8.333333333333334,421.39642333984375,0,,4.358190059661865,5.666666666666667,75,0,548.7444458007812,1835,0,292,0,,0.5049600005149841,0,15,0,0.0,0,0,624,0,1,828,7.666666666666667
2457,1472.4762344360352,553.0411376953125,0,9.0,424.1865539550781,0,,4.355564117431641,5.666666666666667,82,0,555.698974609375,1838,0,314,0,,0.5040000081062317,0,9,0,0.0,0,0,599,0,1,833,7.333333333333333
2458,1473.076945066452,542.0165405273438,0,8.0,413.8392333984375,0,,4.354252338409424,5.666666666666667,95,0,544.9729614257812,1801,0,299,0,,0.5054933428764343,0,8,0,0.0,0,0,603,0,3,793,7.333333333333333
2459,1473.6758706569672,539.9456176757812,0,7.666666666666667,413.6823425292969,0,,4.485544204711914,5.333333333333333,89,0,543.1764526367188,1867,0,304,0,,0.504149317741394,0,9,0,0.0,0,0,599,0,6,860,7.333333333333333
2460,1474.276221036911,566.2738037109375,0,9.666666666666666,434.6711730957031,0,,4.418248176574707,5.666666666666667,95,0,569.041748046875,1916,0,317,0,,0.5051519870758057,0,5,0,0.0,0,0,640,0,2,857,7.666666666666667
2461,1474.8751993179321,568.861328125,0,8.0,436.1058654785156,0,,4.385351181030273,5.666666666666667,84,0,571.872314453125,1900,0,323,0,,0.5040640234947205,0,7,0,0.0,0,0,628,0,4,854,7.333333333333333
2462,1475.475848197937,555.81298828125,0,8.0,427.7158508300781,0,,4.369085788726807,5.666666666666667,80,0,558.6727905273438,1877,0,311,0,,0.5054933428764343,0,9,0,0.0,0,0,602,0,3,872,7.0
2463,1476.0744984149933,550.5599365234375,0,6.333333333333333,423.02996826171875,0,,4.493402004241943,5.333333333333333,70,0,553.3219604492188,1876,0,320,0,,0.5035520195960999,0,14,0,0.0,0,0,637,0,2,833,7.333333333333333
2464,1476.6744701862335,558.3213500976562,0,8.333333333333334,428.79742431640625,0,,4.422056674957275,5.666666666666667,72,0,560.969970703125,1872,0,324,0,,0.5042986869812012,0,12,0,0.0,0,0,631,0,1,832,7.666666666666667
2465,1477.2727582454681,549.08984375,0,13.0,419.67913818359375,0,,4.521252155303955,5.333333333333333,96,0,551.9440307617188,1885,0,320,0,,0.5035946369171143,0,5,0,0.0,0,0,624,0,3,837,7.333333333333333
2466,1477.8724265098572,558.1630859375,0,6.333333333333333,431.8777160644531,0,,4.435500621795654,5.666666666666667,52,0,560.4556274414062,1879,0,334,0,,0.5054293274879456,0,7,0,0.0,0,0,638,0,1,847,7.333333333333333
2467,1478.4714879989624,520.4252319335938,0,5.333333333333333,401.46856689453125,0,,4.528268337249756,5.333333333333333,58,0,522.9251098632812,1802,0,310,0,,0.5041919946670532,0,12,0,0.0,0,0,591,0,2,829,7.333333333333333
2468,1479.071931362152,555.729736328125,0,8.666666666666666,428.05096435546875,0,,4.438873767852783,5.666666666666667,76,0,559.4962768554688,1907,0,310,0,,0.5054506659507751,1,9,0,0.0,0,0,624,0,5,882,7.333333333333333
2469,1479.670960187912,541.5701293945312,0,4.333333333333333,415.5082092285156,0,,4.3954877853393555,5.666666666666667,91,0,544.2803344726562,1834,0,300,0,,0.5041706562042236,0,10,0,0.0,0,0,591,0,1,841,7.0
2470,1480.2712888717651,541.3818969726562,0,8.666666666666666,417.3760070800781,0,,4.374111175537109,5.666666666666667,72,0,544.1636962890625,1842,0,307,0,,0.5051306486129761,0,10,0,0.0,0,0,567,0,3,883,7.333333333333333
2471,1480.870275735855,562.9270629882812,0,7.666666666666667,430.2358703613281,0,,4.363500595092773,5.666666666666667,89,0,565.77099609375,1861,0,316,0,,0.5038506388664246,0,12,0,0.0,0,0,627,0,1,816,7.0
2472,1481.470452785492,550.1282348632812,0,8.0,421.9295654296875,0,,4.358214855194092,5.666666666666667,86,0,553.3889770507812,1839,0,296,0,,0.5047680139541626,0,9,0,0.0,0,0,621,0,6,821,7.666666666666667
2473,1482.0697939395905,567.5830688476562,0,11.0,438.061279296875,0,,4.355576515197754,5.666666666666667,72,0,570.4076538085938,1896,0,308,0,,0.5039359927177429,0,14,0,0.0,0,0,645,0,2,855,7.666666666666667
2474,1482.669897556305,556.0692749023438,0,8.333333333333334,423.8586730957031,0,,4.3542585372924805,5.666666666666667,77,0,561.9279174804688,1826,0,326,0,,0.5047680139541626,0,11,0,12.333333333333334,0,1,601,0,2,808,7.333333333333333
2475,1483.2694439888,549.9157104492188,0,0.0,426.2242126464844,0,,4.353599548339844,5.666666666666667,84,0,552.3938598632812,1860,0,284,0,,0.5039359927177429,0,10,0,0.0,0,0,630,0,0,852,7.0
2476,1483.8688025474548,544.3156127929688,0,6.333333333333333,422.0177001953125,0,,4.353270530700684,5.666666666666667,68,0,546.877197265625,1832,0,298,0,,0.5039786696434021,0,5,0,0.0,0,0,603,0,3,855,7.0
