Counter,Time,PM2.5,PM10
1021,614.3468353748322,970.5,1246.0
1023,615.5636463165283,969.5,1241.2
1025,616.7612600326538,968.9,1240.1
1027,617.9579088687897,966.9,1235.3
1029,619.1583218574524,964.4,1229.0
1031,620.3542809486389,963.8,1226.3
1033,621.5612003803253,961.9,1222.5
1035,622.7735347747803,961.3,1220.8
1037,623.9789290428162,958.8,1216.0
1039,625.1893212795258,958.1,1214.1
1041,626.4012935161591,956.0,1211.9
1043,627.5978150367737,954.3,1206.0
1045,628.8072397708893,954.1,1202.0
1047,630.0177645683289,954.0,1201.1
1049,631.2239506244659,952.7,1199.2
1051,632.4287281036377,951.4,1196.5
1053,633.6396825313568,949.5,1195.1
1055,634.8442928791046,948.3,1193.0
1057,636.0448522567749,948.4,1193.2
1059,637.2585153579712,949.2,1194.8
1061,638.4613211154938,949.6,1194.7
1063,639.67080950737,949.3,1193.7
1065,640.8931686878204,948.0,1191.7
1067,642.0965087413788,947.7,1191.9
1069,643.3059985637665,947.7,1191.2
1071,644.5079045295715,946.5,1189.3
1073,645.7248239517212,946.2,1190.0
1075,646.9209523200989,945.7,1187.8
1077,648.1185419559479,945.2,1187.7
1079,649.3173391819,943.6,1183.5
1081,650.5159885883331,943.1,1183.1
1083,651.7169187068939,941.9,1179.7
1085,652.9239885807037,942.1,1180.2
1087,654.1375591754913,940.6,1178.8
1089,655.3482446670532,940.6,1178.6
1091,656.5599761009216,939.5,1177.9
1093,657.7625200748444,940.1,1177.3
1095,658.9725108146667,939.3,1174.3
1097,660.1915204524994,938.0,1173.0
1099,661.4080176353455,936.8,1170.3
1101,662.6055867671967,935.8,1167.3
1103,663.8101925849915,935.6,1168.5
1105,665.0178472995758,934.6,1168.5
1107,666.2137861251831,933.0,1165.7
1109,667.4098641872406,932.5,1165.9
1111,668.6064209938049,933.4,1165.0
1113,669.803439617157,934.4,1164.7
1115,671.0054445266724,933.4,1162.3
1117,672.2212669849396,931.7,1159.5
1119,673.4295768737793,930.4,1156.9
1121,674.6379029750824,930.2,1154.6
1123,675.8425862789154,930.3,1152.6
1125,677.069084405899,929.8,1153.2
1127,678.277811050415,930.1,1152.2
1129,679.4757649898529,928.9,1151.4
1131,680.6876103878021,928.8,1153.7
1133,681.9043464660645,928.0,1151.3
1135,683.1015815734863,927.2,1150.9
1137,684.300464630127,927.3,1149.5
1139,685.4974279403687,926.9,1151.9
1141,686.6941380500793,925.8,1150.7
1143,687.903548002243,925.1,1150.7
1145,689.1291348934174,923.0,1145.8
1147,690.3446795940399,923.9,1143.6
1149,691.5487840175629,921.7,1140.0
1151,692.7462124824524,921.3,1137.2
1153,693.9547252655029,920.0,1135.4
1155,695.1771366596222,919.7,1136.7
1157,696.4184048175812,920.3,1136.8
1159,697.6152648925781,921.0,1137.1
1161,698.8167998790741,922.0,1138.0
1163,700.0361452102661,921.0,1134.7
1165,701.2372903823853,920.0,1131.5
1167,702.4337270259857,920.4,1131.8
1169,703.6426496505737,919.9,1128.9
1171,704.839503288269,917.7,1129.9
1173,706.0395879745483,916.3,1127.9
1175,707.2431218624115,917.3,1129.7
1177,708.4402828216553,917.5,1128.1
1179,709.6460547447205,915.7,1126.3
1181,710.8535490036011,914.5,1125.4
1183,712.0613873004913,913.5,1125.9
1185,713.259357213974,913.4,1123.8
1187,714.4623293876648,913.1,1123.2
1189,715.681314945221,912.9,1122.0
1191,716.912184715271,911.2,1118.0
1193,718.1243288516998,909.5,1116.8
1195,719.338531255722,910.1,1115.7
1197,720.5449180603027,909.2,1115.7
1199,721.7461049556732,908.1,1111.8
1201,722.9427773952484,907.5,1109.8
1203,724.1403987407684,907.5,1107.7
1205,725.3407926559448,908.1,1107.3
1207,726.5413665771484,906.8,1107.4
1209,727.7463667392731,908.0,1107.4
1211,728.9455301761627,907.7,1107.3
1213,730.1696608066559,907.3,1106.4
1215,731.3752603530884,907.1,1104.7
1217,732.5737516880035,906.3,1103.2
1219,733.7848236560822,904.1,1100.2
1221,735.0124263763428,903.1,1097.7
1223,736.2350926399231,903.4,1097.4
1225,737.4487810134888,903.4,1099.0
1227,738.6620948314667,902.1,1096.0
1229,739.874055147171,900.9,1095.3
1231,741.0852746963501,900.5,1092.3
1233,742.3070709705353,899.9,1089.0
1235,743.5171854496002,897.3,1084.8
1237,744.714955329895,896.3,1083.6
1239,745.9119372367859,894.9,1080.7
1241,747.11034989357,894.7,1079.8
1243,748.3159534931183,893.3,1075.8
1245,749.5208115577698,893.3,1076.0
1247,750.721773147583,891.3,1073.5
1249,751.9351487159729,890.1,1070.7
1251,753.1343173980713,890.9,1070.2
1253,754.3332915306091,891.0,1068.8
1255,755.5336358547211,889.0,1066.7
1257,756.7321786880493,887.9,1063.4
1259,757.9482016563416,887.3,1062.1
1261,759.1513090133667,887.2,1060.6
1263,760.3515095710754,884.7,1056.4
1265,761.5669481754303,882.5,1053.4
1267,762.7747194766998,880.5,1049.0
1269,764.0088260173798,878.1,1047.5
1271,765.2269513607025,876.4,1044.4
1273,766.4298598766327,875.1,1042.5
1275,767.6525011062622,873.8,1040.2
1277,768.8772256374359,872.4,1037.2
1279,770.086795091629,871.7,1035.2
1281,771.283171415329,871.2,1034.4
1283,772.4984881877899,869.3,1032.9
1285,773.6957318782806,867.5,1029.6
1287,774.8986668586731,866.5,1027.0
1289,776.106198310852,864.9,1023.3
1291,777.3084244728088,863.7,1021.0
1293,778.519700050354,861.9,1019.8
1295,779.7433965206146,862.2,1019.4
1297,780.9429187774658,862.2,1019.2
1299,782.1398019790649,862.3,1019.2
1301,783.3525421619415,860.9,1016.9
1303,784.5537593364716,861.0,1017.3
1305,785.7513008117676,859.0,1013.0
1307,786.9499795436859,858.4,1011.6
1309,788.1559784412384,858.0,1010.4
1311,789.3532762527466,855.5,1006.8
1313,790.5570642948151,854.7,1005.5
1315,791.7667946815491,853.1,1002.9
1317,792.9712309837341,852.5,1002.7
1319,794.1897258758545,851.3,1002.2
1321,795.410587310791,849.7,999.5
1323,796.637510061264,849.3,1000.5
1325,797.8585488796234,849.3,999.7
1327,799.0796773433685,848.5,999.3
1329,800.291647195816,849.1,999.2
1331,801.4886224269867,849.0,999.1
1333,802.6870985031128,848.6,997.2
1335,803.8850841522217,847.6,996.0
1337,805.082976102829,849.0,996.0
1339,806.2801623344421,848.9,995.2
1341,807.4922263622284,847.5,993.2
1343,808.7093377113342,847.1,991.5
1345,809.9183022975922,846.5,989.6
1347,811.131587266922,846.0,990.6
1349,812.3392660617828,846.8,991.1
1351,813.5392730236053,846.2,989.1
1353,814.7387931346893,846.6,987.2
1355,815.9447662830353,845.8,985.5
1357,817.1724648475647,844.1,982.4
1359,818.3823873996735,842.9,980.9
1361,819.5799508094788,841.5,979.4
1363,820.8096344470978,840.4,976.4
1365,822.0150184631348,840.0,975.4
1367,823.2110457420349,839.4,972.9
1369,824.4609611034393,837.9,969.6
1371,825.6635580062866,837.9,969.6
1373,826.8597791194916,836.3,967.3
1375,828.0743515491486,837.1,968.0
1377,829.2802176475525,836.1,966.7
1379,830.4924590587616,835.7,963.4
1381,831.6917238235474,835.6,963.6
1383,832.8893141746521,835.7,963.9
1385,834.0957789421082,836.5,964.8
1387,835.2992811203003,836.7,965.1
1389,836.4991223812103,835.7,963.2
1391,837.7150976657867,834.9,960.7
1393,838.9121336936951,834.4,961.5
1395,840.1291999816895,833.1,958.4
1397,841.3620929718018,830.8,956.2
1399,842.5691854953766,828.4,953.8
1401,843.7756712436676,827.2,952.3
1403,844.9803049564362,826.5,952.1
1405,846.1781523227692,826.5,950.4
1407,847.4055705070496,824.8,946.2
1409,848.6081991195679,822.1,942.8
1411,849.8332314491272,821.1,942.8
1413,851.0305421352386,819.1,941.3
1415,852.2282371520996,817.5,940.9
1417,853.433739900589,817.6,941.6
1419,854.6469707489014,818.0,940.2
1421,855.8682110309601,818.5,939.2
1423,857.0763533115387,817.9,938.9
1425,858.285706281662,816.9,938.9
1427,859.516303062439,816.0,938.3
1429,860.7294716835022,816.1,939.0
1431,861.9341802597046,814.6,936.5
1433,863.1427938938141,816.2,937.5
1435,864.3690958023071,814.2,934.9
1437,865.5711851119995,813.5,933.3
1439,866.7713596820831,812.1,933.2
1441,867.9762575626373,811.3,932.4
1443,869.173791885376,810.7,930.1
1445,870.37841963768,809.1,927.2
1447,871.5967509746552,807.6,925.7
1449,872.819561958313,806.6,923.6
1451,874.0318961143494,805.2,921.7
1453,875.2292597293854,803.3,917.9
1455,876.4274227619171,803.4,917.1
1457,877.6358897686005,803.4,915.7
1459,878.8337504863739,804.2,917.5
1461,880.0447015762329,803.6,917.6
1463,881.2404670715332,802.8,916.0
1465,882.4390337467194,801.3,914.3
1467,883.637836933136,800.9,913.5
1469,884.8406383991241,802.0,914.7
1471,886.0462174415588,801.4,913.4
1473,887.2519884109497,801.2,913.4
1475,888.4636311531067,801.1,912.6
1477,889.7021806240082,800.2,910.0
