Counter,Time,PM2.5,PM10
1093,657.9956238269806,0.5,0.7
1095,659.2199311256409,0.4,0.7
1097,660.4417154788971,0.4,0.7
1099,661.6409292221069,0.5,0.7
1101,662.8887166976929,0.5,0.7
1103,664.1044323444366,0.4,0.7
1105,665.3223977088928,0.4,0.7
1107,666.5642445087433,0.4,0.7
1109,667.7755010128021,0.4,0.7
1111,668.9740083217621,0.4,0.7
1113,670.1779577732086,0.4,0.7
1115,671.4048006534576,0.5,0.7
1117,672.6157040596008,0.5,0.7
1119,673.8267951011658,0.4,0.7
1121,675.0262479782104,0.4,0.6
1123,676.2286176681519,0.4,0.6
1125,677.4248626232147,0.4,0.6
1127,678.6529278755188,0.4,0.6
1129,679.9010891914368,0.4,0.6
1131,681.1157894134521,0.4,0.6
1133,682.312882900238,0.4,0.6
1135,683.5217885971069,0.4,0.5
1137,684.7219808101654,0.4,0.5
1139,685.92231798172,0.3,0.4
1141,687.1250727176666,0.3,0.4
1143,688.3275001049042,0.3,0.4
1145,689.5604596138,0.4,0.4
1147,690.7950236797333,0.4,0.4
1149,692.0092577934265,0.4,0.4
1151,693.2114269733429,0.4,0.4
1153,694.4305560588837,0.4,0.4
1155,695.6318447589874,0.4,0.4
1157,696.8394482135773,0.4,0.4
1159,698.0502045154572,0.4,0.4
1161,699.246725320816,0.3,0.3
1163,700.4435784816742,0.3,0.3
1165,701.6592938899994,0.3,0.3
1167,702.869824886322,0.3,0.3
1169,704.1017599105835,0.3,0.3
1171,705.33917927742,0.3,0.3
1173,706.5374248027802,0.3,0.3
1175,707.7513887882233,0.3,0.3
1177,708.9913744926453,0.3,0.3
1179,710.2019989490509,0.3,0.3
1181,711.4007031917572,0.3,0.3
1183,712.61115193367,0.3,0.3
1185,713.8133230209351,0.3,0.3
1187,715.029773235321,0.3,0.3
1189,716.2269582748413,0.3,0.3
1191,717.4263687133789,0.3,0.3
1193,718.628974199295,0.3,0.3
1195,719.835607290268,0.3,0.3
1197,721.0571823120117,0.3,0.3
1199,722.271696805954,0.3,0.3
1201,723.4800796508789,0.3,0.3
1203,724.6873550415039,0.3,0.3
1205,725.9032280445099,0.3,0.3
1207,727.1104922294617,0.3,0.3
1209,728.3147139549255,0.3,0.3
1211,729.5369334220886,0.3,0.3
1213,730.740907907486,0.3,0.3
1215,731.9500398635864,0.3,0.3
1217,733.1621894836426,0.4,0.4
1219,734.3971688747406,0.3,0.3
1221,735.632449388504,0.3,0.3
1223,736.846911907196,0.3,0.3
1225,738.0654001235962,0.4,0.4
1227,739.283807516098,0.4,0.4
1229,740.5164914131165,0.4,0.4
1231,741.722838640213,0.4,0.4
1233,742.9362504482269,0.4,0.4
1235,744.1461577415466,0.4,0.4
1237,745.3501646518707,0.4,0.4
1239,746.5519871711731,0.4,0.4
1241,747.7632381916046,0.4,0.4
1243,748.9725575447083,0.4,0.4
1245,750.1737606525421,0.4,0.4
1247,751.3964478969574,0.4,0.4
1249,752.6170544624329,0.3,0.3
1251,753.8187448978424,0.4,0.4
1253,755.0517404079437,0.4,0.4
1255,756.3056874275208,0.3,0.3
1257,757.538895368576,0.4,0.4
1259,758.7428851127625,0.3,0.3
1261,759.9439463615417,0.3,0.3
1263,761.154287815094,0.3,0.3
1265,762.366349697113,0.3,0.3
1267,763.5895750522614,0.3,0.3
1269,764.7956922054291,0.3,0.3
1271,765.9950866699219,0.3,0.3
1273,767.2007250785828,0.3,0.3
1275,768.4050271511078,0.3,0.3
1277,769.6017563343048,0.3,0.3
1279,770.7980401515961,0.3,0.3
1281,771.9980754852295,0.3,0.3
1283,773.2187030315399,0.3,0.3
1285,774.4260396957397,0.3,0.3
1287,775.6356394290924,0.3,0.3
1289,776.8637542724609,0.3,0.3
1291,778.095978975296,0.3,0.3
1293,779.3109290599823,0.3,0.3
1295,780.5101234912872,0.3,0.3
1297,781.725100517273,0.3,0.3
1299,782.9498519897461,0.3,0.3
1301,784.1656684875488,0.3,0.3
1303,785.363377571106,0.3,0.3
1305,786.5600118637085,0.3,0.3
1307,787.775016784668,0.3,0.3
1309,789.0085260868073,0.3,0.3
1311,790.2600784301758,0.3,0.3
1313,791.5213932991028,0.3,0.3
1315,792.7523188591003,0.3,0.3
1317,793.9619686603546,0.3,0.3
1319,795.1603410243988,0.3,0.3
1321,796.3647854328156,0.3,0.3
1323,797.5767014026642,0.3,0.3
1325,798.7934348583221,0.3,0.3
1327,800.0027556419373,0.3,0.3
1329,801.2165908813477,0.3,0.3
1331,802.4226853847504,0.3,0.3
1333,803.6209142208099,0.3,0.3
1335,804.85937666893,0.3,0.3
1337,806.066330909729,0.3,0.3
1339,807.2864668369293,0.3,0.3
1341,808.510819196701,0.3,0.3
1343,809.7230644226074,0.3,0.3
